,Sampling Type,Sample Size,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error,graph_id,num_conv_layers
0,Random,1,233.0,6395.973,6271.9995,235.7066,0,1
1,Random,2,244.0,6261.0757,6143.9995,226.35466,0,1
2,Random,3,223.0,6164.2837,6016.0005,219.28957,0,1
3,Random,4,199.0,6044.7686,5888.0,213.23074,0,1
4,Random,5,197.0,5925.463,5760.0,205.6961,0,1
5,Random,6,198.0,5785.723,5632.0,200.17998,0,1
6,Random,7,197.0,5631.0693,5504.0,194.01102,0,1
7,Random,8,187.0,5502.6963,5376.0005,187.62706,0,1
8,Random,9,187.0,5378.173,5248.0,183.42752,0,1
9,Random,10,188.0,5266.1006,5120.0,179.03203,0,1
10,Random,11,186.0,5111.889,4992.0005,174.80293,0,1
11,Random,12,166.0,4972.1123,4864.0,170.04832,0,1
12,Random,13,164.0,4820.1025,4736.0,166.48871,0,1
13,Random,14,160.0,4689.109,4608.0,162.81367,0,1
14,Random,15,159.0,4576.197,4480.0,159.03069,0,1
15,Random,16,149.0,4404.112,4352.0005,154.60378,0,1
16,Random,17,147.0,4262.359,4223.9995,151.29109,0,1
17,Random,18,138.0,4154.9053,4096.0,147.40266,0,1
18,Random,19,128.0,3996.7202,3968.0,142.77348,0,1
19,Random,20,130.0,3895.62,3840.0,138.86867,0,1
20,Random,21,129.0,3758.2598,3712.0,135.09708,0,1
21,Random,22,123.0,3632.699,3584.0,131.64493,0,1
22,Random,23,123.0,3490.8286,3456.0,127.83846,0,1
23,Random,24,118.0,3373.4028,3328.0,124.35915,0,1
24,Random,25,122.0,3253.4043,3200.0002,120.64992,0,1
25,Random,26,112.0,3122.0806,3072.0002,117.44504,0,1
26,Random,27,107.0,2989.3196,2944.0,114.138985,0,1
27,Random,28,108.0,2851.4075,2816.0002,110.58511,0,1
28,Random,29,108.0,2686.543,2688.0,107.45229,0,1
29,Random,30,113.0,2559.5598,2560.0,104.05268,0,1
30,Random,31,108.0,2438.483,2432.0002,100.37358,0,1
31,Random,32,100.0,2332.3657,2304.0002,96.872406,0,1
32,Random,33,104.0,2180.8374,2176.0,93.16623,0,1
33,Random,34,95.0,2044.1047,2047.9998,89.76871,0,1
34,Random,35,97.0,1935.7474,1919.9998,86.03118,0,1
35,Random,36,96.0,1807.9098,1791.9996,82.18965,0,1
36,Random,37,94.0,1668.1162,1663.9995,78.61851,0,1
37,Random,38,90.0,1554.3278,1535.9996,75.13087,0,1
38,Random,39,87.0,1422.9565,1407.9994,71.10276,0,1
39,Random,40,83.0,1301.735,1279.9995,67.41602,0,1
40,Random,41,80.0,1144.354,1151.9991,63.154305,0,1
41,Random,42,74.0,1032.3107,1023.9993,58.58963,0,1
42,Random,43,61.0,914.20667,895.9995,53.79264,0,1
43,Random,44,62.0,773.7949,767.9989,49.279716,0,1
44,Random,45,47.0,634.3155,639.99896,44.223488,0,1
45,Random,46,50.0,516.003,511.99884,38.933598,0,1
46,Random,47,31.0,383.0103,383.9983,32.143852,0,1
47,Random,48,30.0,260.0266,256.00098,25.167015,0,1
48,Random,49,29.0,141.07727,128.00089,15.265589,0,1
49,Random,50,0.0,3.1569135e-07,-0.04432106,0.042389065,0,1
50,Random,51,0.0,2.316926e-07,0.010416985,0.052157905,0,1
51,Random,52,0.0,2.2793012e-07,-0.0055274963,0.051382583,0,1
52,Random,53,0.0,8.028817e-08,0.0043387413,0.041022897,0,1
53,Random,54,0.0,8.2921005e-08,0.0038263798,0.03626112,0,1
54,Random,55,0.0,1.4121055e-07,0.0007622242,0.027450863,0,1
55,Random,56,0.0,8.139478e-08,0.0014486313,0.034630477,0,1
56,Random,57,0.0,2.3616496e-07,0.0006532669,0.061022796,0,1
57,Random,58,0.0,7.7503316e-08,0.0022592545,0.067727596,0,1
58,Random,59,0.0,2.106586e-07,0.001390934,0.023923641,0,1
59,Random,60,0.0,1.5842499e-08,0.0016098022,0.077924386,0,1
60,Random,61,0.0,1.6888487e-08,0.0012893677,0.010359183,0,1
61,Classification-optimal,1,243.0,6364.029,6272.0,230.98474,0,1
62,Classification-optimal,2,214.0,6224.7114,6144.0005,219.40424,0,1
63,Classification-optimal,3,219.0,6084.855,6015.9995,210.89537,0,1
64,Classification-optimal,4,218.0,5975.75,5888.0,203.50145,0,1
65,Classification-optimal,5,210.0,5865.559,5760.0,196.83955,0,1
66,Classification-optimal,6,196.0,5736.7427,5632.0005,190.73424,0,1
67,Classification-optimal,7,185.0,5588.866,5504.0,184.87105,0,1
68,Classification-optimal,8,190.0,5461.131,5376.0,179.74126,0,1
69,Classification-optimal,9,189.0,5355.5273,5247.9995,174.92935,0,1
70,Classification-optimal,10,176.0,5257.44,5119.9995,170.2787,0,1
71,Classification-optimal,11,180.0,5147.134,4992.0,165.83463,0,1
72,Classification-optimal,12,182.0,5011.295,4864.0,161.54976,0,1
73,Classification-optimal,13,182.0,4896.109,4736.0,157.41562,0,1
74,Classification-optimal,14,165.0,4765.343,4608.0,153.41551,0,1
75,Classification-optimal,15,165.0,4618.5635,4480.0,149.53616,0,1
76,Classification-optimal,16,171.0,4470.0225,4352.0,145.73402,0,1
77,Classification-optimal,17,168.0,4328.74,4224.0,141.99031,0,1
78,Classification-optimal,18,162.0,4197.267,4096.0005,138.32175,0,1
79,Classification-optimal,19,168.0,4058.7793,3968.0063,134.55875,0,1
80,Classification-optimal,20,167.0,3922.437,3840.006,130.9697,0,1
81,Classification-optimal,21,165.0,3798.3577,3712.0066,127.431404,0,1
82,Classification-optimal,22,166.0,3649.2217,3584.0066,123.91457,0,1
83,Classification-optimal,23,161.0,3531.9238,3456.0059,120.41943,0,1
84,Classification-optimal,24,162.0,3414.0654,3328.007,116.97849,0,1
85,Classification-optimal,25,157.0,3291.079,3200.0078,113.57281,0,1
86,Classification-optimal,26,157.0,3174.4788,3072.0076,110.15954,0,1
87,Classification-optimal,27,156.0,3045.4707,2944.0078,106.73711,0,1
88,Classification-optimal,28,148.0,2926.642,2816.0085,103.27828,0,1
89,Classification-optimal,29,126.0,2793.3403,2688.0078,99.824524,0,1
90,Classification-optimal,30,120.0,2671.7012,2560.0078,96.38607,0,1
91,Classification-optimal,31,118.0,2553.668,2432.0088,92.92591,0,1
92,Classification-optimal,32,97.0,2424.4707,2304.0103,89.47736,0,1
93,Classification-optimal,33,90.0,2288.8098,2176.009,86.01374,0,1
94,Classification-optimal,34,94.0,2132.3838,2048.0095,82.474754,0,1
95,Classification-optimal,35,71.0,2002.6349,1920.0105,78.8646,0,1
96,Classification-optimal,36,73.0,1860.4554,1792.0111,75.236404,0,1
97,Classification-optimal,37,69.0,1732.7386,1664.0128,71.59208,0,1
98,Classification-optimal,38,67.0,1594.0381,1536.012,67.89624,0,1
99,Classification-optimal,39,63.0,1440.4198,1408.0146,64.12727,0,1
100,Classification-optimal,40,61.0,1302.5597,1280.0154,60.232517,0,1
101,Classification-optimal,41,63.0,1170.4922,1152.0159,56.252945,0,1
102,Classification-optimal,42,62.0,1045.8403,1024.0167,52.09225,0,1
103,Classification-optimal,43,61.0,915.1976,896.0212,47.760067,0,1
104,Classification-optimal,44,60.0,768.05066,768.0251,43.29282,0,1
105,Classification-optimal,45,48.0,654.3805,640.02563,38.443,0,1
106,Classification-optimal,46,43.0,518.1081,512.0261,33.18721,0,1
107,Classification-optimal,47,31.0,384.18628,384.03766,27.28554,0,1
108,Classification-optimal,48,33.0,261.85355,256.04373,20.647219,0,1
109,Classification-optimal,49,26.0,141.10092,128.16556,12.488099,0,1
110,Classification-optimal,50,0.0,1.5201829e-05,1.5724044,0.00015542474,0,1
111,Classification-optimal,51,0.0,3.894629e-06,0.20318341,0.0016457468,0,1
112,Classification-optimal,52,0.0,6.0854524e-07,-0.10100722,0.0012222141,0,1
113,Classification-optimal,53,0.0,1.2573221e-07,-0.0054581165,0.00086035894,0,1
114,Classification-optimal,54,0.0,9.660724e-08,-0.006281376,0.0011417604,0,1
115,Classification-optimal,55,0.0,4.3503064e-08,0.00013899803,0.00019035567,0,1
116,Classification-optimal,56,0.0,3.2618388e-08,0.0005748272,0.00090588175,0,1
117,Classification-optimal,57,0.0,2.3220348e-08,-0.00039744377,0.0011955474,0,1
118,Classification-optimal,58,0.0,2.1318547e-08,-0.0004079342,0.0019860445,0,1
119,Classification-optimal,59,0.0,2.4119837e-08,-7.939339e-05,0.0012544437,0,1
120,Classification-optimal,60,0.0,2.180647e-08,-0.00018668175,0.0015224717,0,1
121,Classification-optimal,61,0.0,1.9058852e-08,-0.00026988983,0.00030025755,0,1
122,Reconstruction-optimal,1,247.0,6392.79,6271.9995,238.61273,0,1
123,Reconstruction-optimal,2,248.0,6265.409,6144.0005,230.12209,0,1
124,Reconstruction-optimal,3,218.0,6151.127,6016.0,221.50897,0,1
125,Reconstruction-optimal,4,217.0,6037.013,5888.0,216.3341,0,1
126,Reconstruction-optimal,5,202.0,5912.028,5760.0005,210.7566,0,1
127,Reconstruction-optimal,6,208.0,5756.322,5632.0,205.74036,0,1
128,Reconstruction-optimal,7,206.0,5644.994,5504.0,200.33278,0,1
129,Reconstruction-optimal,8,194.0,5525.671,5376.0,195.14044,0,1
130,Reconstruction-optimal,9,196.0,5406.9775,5248.0005,190.94934,0,1
131,Reconstruction-optimal,10,194.0,5262.3145,5119.9995,186.81029,0,1
132,Reconstruction-optimal,11,194.0,5113.6562,4992.0,182.52332,0,1
133,Reconstruction-optimal,12,197.0,4981.177,4864.0005,178.64903,0,1
134,Reconstruction-optimal,13,197.0,4851.3975,4736.0,174.47185,0,1
135,Reconstruction-optimal,14,199.0,4728.578,4607.9995,170.75458,0,1
136,Reconstruction-optimal,15,195.0,4614.1304,4480.0,166.6732,0,1
137,Reconstruction-optimal,16,183.0,4484.533,4352.0,163.17258,0,1
138,Reconstruction-optimal,17,173.0,4358.6636,4224.0,159.1392,0,1
139,Reconstruction-optimal,18,173.0,4242.243,4095.9998,154.91978,0,1
140,Reconstruction-optimal,19,174.0,4083.8562,3968.0,150.64784,0,1
141,Reconstruction-optimal,20,163.0,3966.0537,3840.0,146.34529,0,1
142,Reconstruction-optimal,21,166.0,3822.0042,3711.9998,142.53813,0,1
143,Reconstruction-optimal,22,152.0,3663.1074,3584.0,138.95966,0,1
144,Reconstruction-optimal,23,154.0,3540.331,3455.9998,135.32677,0,1
145,Reconstruction-optimal,24,149.0,3400.724,3328.0,131.18643,0,1
146,Reconstruction-optimal,25,144.0,3291.7542,3200.0002,126.54573,0,1
147,Reconstruction-optimal,26,149.0,3160.1924,3072.0,123.12412,0,1
148,Reconstruction-optimal,27,149.0,3029.6099,2944.0,119.43465,0,1
149,Reconstruction-optimal,28,143.0,2921.124,2816.0,115.87047,0,1
150,Reconstruction-optimal,29,141.0,2802.0781,2688.0,112.2801,0,1
151,Reconstruction-optimal,30,129.0,2669.3972,2560.0,108.66537,0,1
152,Reconstruction-optimal,31,130.0,2556.0398,2432.0,105.03712,0,1
153,Reconstruction-optimal,32,124.0,2444.6235,2304.0,101.23909,0,1
154,Reconstruction-optimal,33,117.0,2330.9534,2176.0,96.8447,0,1
155,Reconstruction-optimal,34,112.0,2189.5205,2048.0,93.49393,0,1
156,Reconstruction-optimal,35,116.0,2036.0698,1920.0001,89.72146,0,1
157,Reconstruction-optimal,36,114.0,1917.573,1792.0,85.515686,0,1
158,Reconstruction-optimal,37,105.0,1802.7548,1663.9998,81.9692,0,1
159,Reconstruction-optimal,38,106.0,1690.8016,1536.0,78.18023,0,1
160,Reconstruction-optimal,39,92.0,1553.6692,1408.0001,74.34769,0,1
161,Reconstruction-optimal,40,76.0,1419.726,1280.0,69.9358,0,1
162,Reconstruction-optimal,41,78.0,1256.5509,1152.0,65.298065,0,1
163,Reconstruction-optimal,42,56.0,1104.163,1024.0,60.418552,0,1
164,Reconstruction-optimal,43,54.0,955.35535,896.0,55.994667,0,1
165,Reconstruction-optimal,44,52.0,812.3461,767.99994,51.12055,0,1
166,Reconstruction-optimal,45,44.0,683.3824,640.00006,46.16451,0,1
167,Reconstruction-optimal,46,41.0,525.41077,512.0,40.812737,0,1
168,Reconstruction-optimal,47,22.0,386.572,384.0,35.09849,0,1
169,Reconstruction-optimal,48,21.0,262.8362,255.99998,27.598757,0,1
170,Reconstruction-optimal,49,13.0,144.61235,128.00009,17.357237,0,1
171,Reconstruction-optimal,50,0.0,7.790735e-09,0.00033855438,0.048981495,0,1
172,Reconstruction-optimal,51,0.0,7.3509954e-09,4.36306e-05,0.015040455,0,1
173,Reconstruction-optimal,52,0.0,7.136869e-09,0.00017142296,0.03043922,0,1
174,Reconstruction-optimal,53,0.0,6.241503e-09,0.00016188622,0.007438237,0,1
175,Reconstruction-optimal,54,0.0,6.5904255e-09,5.7697296e-05,0.0373715,0,1
176,Reconstruction-optimal,55,0.0,5.974996e-09,5.722046e-05,0.030408941,0,1
177,Reconstruction-optimal,56,0.0,6.389723e-09,0.00013422966,0.036627017,0,1
178,Reconstruction-optimal,57,0.0,5.9727774e-09,6.1035156e-05,0.021297785,0,1
179,Reconstruction-optimal,58,0.0,5.2576663e-09,-7.867813e-06,0.017011443,0,1
180,Reconstruction-optimal,59,0.0,6.2371357e-09,1.7166138e-05,0.02786129,0,1
181,Reconstruction-optimal,60,0.0,6.1608687e-09,1.66893e-05,0.044739526,0,1
182,Reconstruction-optimal,61,0.0,5.4476454e-09,4.3153763e-05,0.08442395,0,1
0,Random,1,224.0,6298.44,6272.0,237.00339,1,1
1,Random,2,208.0,6174.2646,6144.0,228.13148,1,1
2,Random,3,202.0,6067.0205,6016.0,219.9491,1,1
3,Random,4,185.0,5941.6616,5888.0,212.59671,1,1
4,Random,5,184.0,5806.723,5760.0,206.69334,1,1
5,Random,6,177.0,5692.1006,5631.9995,201.34941,1,1
6,Random,7,173.0,5548.27,5504.0,196.73117,1,1
7,Random,8,173.0,5374.0693,5376.0,191.34319,1,1
8,Random,9,174.0,5242.5576,5248.0,187.05829,1,1
9,Random,10,163.0,5128.4707,5120.0,182.47218,1,1
10,Random,11,168.0,5018.8496,4992.0,178.3116,1,1
11,Random,12,159.0,4891.9185,4864.0005,173.12195,1,1
12,Random,13,160.0,4806.667,4736.0,169.30403,1,1
13,Random,14,149.0,4679.039,4608.0,164.73392,1,1
14,Random,15,153.0,4539.7935,4480.0,160.4583,1,1
15,Random,16,140.0,4425.6484,4352.0,156.59692,1,1
16,Random,17,137.0,4316.124,4224.0,152.7617,1,1
17,Random,18,135.0,4157.9277,4096.0005,148.28955,1,1
18,Random,19,127.0,4032.7234,3968.0002,144.55554,1,1
19,Random,20,126.0,3912.0193,3840.0,140.62076,1,1
20,Random,21,119.0,3786.2336,3712.0002,136.7134,1,1
21,Random,22,114.0,3661.719,3584.0,132.47449,1,1
22,Random,23,110.0,3545.139,3456.0002,129.58183,1,1
23,Random,24,109.0,3428.6963,3328.0,125.50334,1,1
24,Random,25,110.0,3265.537,3200.0002,121.18129,1,1
25,Random,26,112.0,3140.2568,3072.0,118.04253,1,1
26,Random,27,103.0,3008.262,2944.0,114.237816,1,1
27,Random,28,106.0,2877.336,2816.0002,110.928856,1,1
28,Random,29,105.0,2760.4104,2688.0002,107.52018,1,1
29,Random,30,104.0,2613.3147,2560.0,104.262024,1,1
30,Random,31,90.0,2491.3914,2432.0002,100.56687,1,1
31,Random,32,95.0,2355.2764,2304.0002,97.070984,1,1
32,Random,33,84.0,2228.7368,2176.0002,93.67405,1,1
33,Random,34,85.0,2109.2556,2048.0002,89.766235,1,1
34,Random,35,74.0,1994.0022,1920.0001,86.01021,1,1
35,Random,36,72.0,1860.4858,1792.0004,82.569984,1,1
36,Random,37,68.0,1700.099,1664.0005,79.43438,1,1
37,Random,38,70.0,1574.1697,1536.0005,75.5355,1,1
38,Random,39,61.0,1447.5571,1408.0006,71.50176,1,1
39,Random,40,54.0,1352.1967,1280.0005,67.54793,1,1
40,Random,41,55.0,1229.2621,1152.0009,63.351646,1,1
41,Random,42,60.0,1071.2437,1024.001,58.854794,1,1
42,Random,43,60.0,955.92816,896.0016,54.31045,1,1
43,Random,44,55.0,821.7738,768.0016,49.688747,1,1
44,Random,45,39.0,672.55786,640.0037,44.46596,1,1
45,Random,46,35.0,534.5007,512.0049,38.823658,1,1
46,Random,47,30.0,410.47675,384.0062,32.561745,1,1
47,Random,48,31.0,286.35236,256.0099,25.833138,1,1
48,Random,49,18.0,137.02888,128.01414,16.207836,1,1
49,Random,50,0.0,3.6648788e-07,0.014013052,0.036959954,1,1
50,Random,51,0.0,1.4583959e-07,0.016762257,0.03136894,1,1
51,Random,52,0.0,9.586085e-08,0.003098011,0.029278016,1,1
52,Random,53,0.0,6.3006524e-08,0.0014104843,0.0404126,1,1
53,Random,54,0.0,4.6293366e-08,0.00046992302,0.07064978,1,1
54,Random,55,0.0,3.701959e-08,-0.0009520054,0.038145892,1,1
55,Random,56,0.0,4.0981277e-08,-0.0004951954,0.032301538,1,1
56,Random,57,0.0,8.1351736e-08,1.2874603e-05,0.06982237,1,1
57,Random,58,0.0,2.6760794e-08,0.0001347065,0.044942945,1,1
58,Random,59,0.0,2.7746822e-08,-0.00039839745,0.03558836,1,1
59,Random,60,0.0,1.9831637e-08,-0.00050473213,0.022204721,1,1
60,Random,61,0.0,1.504037e-08,0.0008456707,0.019286297,1,1
61,Classification-optimal,1,234.0,6290.549,6271.9995,230.30609,1,1
62,Classification-optimal,2,194.0,6146.691,6144.0,218.35716,1,1
63,Classification-optimal,3,179.0,6039.948,6016.0,209.5494,1,1
64,Classification-optimal,4,187.0,5913.3135,5888.0005,202.0678,1,1
65,Classification-optimal,5,200.0,5789.4243,5760.0005,195.36453,1,1
66,Classification-optimal,6,162.0,5644.2593,5632.0,189.44106,1,1
67,Classification-optimal,7,159.0,5505.2876,5504.0005,183.85619,1,1
68,Classification-optimal,8,164.0,5334.1567,5376.0,178.74808,1,1
69,Classification-optimal,9,163.0,5192.038,5248.0,173.92654,1,1
70,Classification-optimal,10,162.0,5054.133,5120.0,169.41975,1,1
71,Classification-optimal,11,160.0,4910.9517,4992.0,165.04146,1,1
72,Classification-optimal,12,144.0,4774.0537,4864.0005,160.79817,1,1
73,Classification-optimal,13,143.0,4652.5444,4736.0005,156.65895,1,1
74,Classification-optimal,14,144.0,4535.782,4608.0,152.58244,1,1
75,Classification-optimal,15,134.0,4395.181,4480.0,148.59921,1,1
76,Classification-optimal,16,133.0,4296.582,4352.0005,144.70088,1,1
77,Classification-optimal,17,128.0,4184.5796,4224.0,140.94943,1,1
78,Classification-optimal,18,131.0,4039.6387,4096.0005,137.29681,1,1
79,Classification-optimal,19,131.0,3904.3755,3968.0002,133.67433,1,1
80,Classification-optimal,20,128.0,3741.902,3840.001,130.0861,1,1
81,Classification-optimal,21,130.0,3610.824,3712.0012,126.52102,1,1
82,Classification-optimal,22,124.0,3448.1724,3584.0015,123.008965,1,1
83,Classification-optimal,23,118.0,3327.461,3456.0015,119.50567,1,1
84,Classification-optimal,24,124.0,3218.998,3328.0017,116.01861,1,1
85,Classification-optimal,25,103.0,3100.3127,3200.002,112.5569,1,1
86,Classification-optimal,26,111.0,3007.6887,3072.0015,109.1004,1,1
87,Classification-optimal,27,96.0,2879.9248,2944.0017,105.64451,1,1
88,Classification-optimal,28,94.0,2788.4514,2816.0015,102.201,1,1
89,Classification-optimal,29,88.0,2675.712,2688.0017,98.800255,1,1
90,Classification-optimal,30,90.0,2575.5698,2560.0017,95.397804,1,1
91,Classification-optimal,31,91.0,2441.9717,2432.0024,91.96148,1,1
92,Classification-optimal,32,79.0,2325.342,2304.0024,88.51518,1,1
93,Classification-optimal,33,83.0,2221.8762,2176.0024,85.04886,1,1
94,Classification-optimal,34,82.0,2113.629,2048.0024,81.50712,1,1
95,Classification-optimal,35,68.0,1976.4901,1920.0028,77.89917,1,1
96,Classification-optimal,36,62.0,1856.2721,1792.003,74.251785,1,1
97,Classification-optimal,37,63.0,1731.0712,1664.0035,70.54518,1,1
98,Classification-optimal,38,63.0,1600.2126,1536.0037,66.8063,1,1
99,Classification-optimal,39,59.0,1469.1368,1408.0032,62.94773,1,1
100,Classification-optimal,40,60.0,1345.1726,1280.0034,59.055943,1,1
101,Classification-optimal,41,34.0,1226.1799,1152.0042,55.04738,1,1
102,Classification-optimal,42,35.0,1098.5508,1024.0043,50.920284,1,1
103,Classification-optimal,43,34.0,950.07935,896.0044,46.629913,1,1
104,Classification-optimal,44,27.0,799.74884,768.0048,42.190804,1,1
105,Classification-optimal,45,25.0,660.43585,640.0055,37.485397,1,1
106,Classification-optimal,46,28.0,544.8008,512.0065,32.367702,1,1
107,Classification-optimal,47,28.0,410.17065,384.00897,26.782948,1,1
108,Classification-optimal,48,27.0,293.27173,256.0119,20.43291,1,1
109,Classification-optimal,49,10.0,133.31657,128.01302,12.023834,1,1
110,Classification-optimal,50,0.0,2.6134237e-06,0.026940107,0.0010346398,1,1
111,Classification-optimal,51,0.0,1.7871333e-06,0.108587265,0.0012355875,1,1
112,Classification-optimal,52,0.0,1.28289e-06,0.0019333363,0.001460874,1,1
113,Classification-optimal,53,0.0,1.7363486e-06,-0.007811308,0.00057617616,1,1
114,Classification-optimal,54,0.0,1.1115164e-06,-0.041640997,0.0010212664,1,1
115,Classification-optimal,55,0.0,2.9495612e-07,-0.008365631,0.00041015944,1,1
116,Classification-optimal,56,0.0,1.6309282e-07,-0.006692171,0.0024578015,1,1
117,Classification-optimal,57,0.0,9.7643856e-08,-0.0038645267,0.0016940511,1,1
118,Classification-optimal,58,0.0,8.280093e-08,-0.005797863,0.0015358451,1,1
119,Classification-optimal,59,0.0,6.0680776e-08,-0.003177166,0.0020664984,1,1
120,Classification-optimal,60,0.0,2.7918572e-08,0.0013196468,0.0008658417,1,1
121,Classification-optimal,61,0.0,2.7848962e-08,0.0015337467,0.0019774314,1,1
122,Reconstruction-optimal,1,242.0,6332.022,6272.0,238.12651,1,1
123,Reconstruction-optimal,2,250.0,6207.205,6144.0,229.42111,1,1
124,Reconstruction-optimal,3,238.0,6078.031,6016.0005,221.69836,1,1
125,Reconstruction-optimal,4,236.0,5953.2783,5888.0005,215.21664,1,1
126,Reconstruction-optimal,5,235.0,5852.6846,5760.0,209.7731,1,1
127,Reconstruction-optimal,6,235.0,5726.661,5631.9995,204.7125,1,1
128,Reconstruction-optimal,7,240.0,5586.635,5504.0,200.24844,1,1
129,Reconstruction-optimal,8,228.0,5469.134,5376.0005,196.21733,1,1
130,Reconstruction-optimal,9,218.0,5368.1406,5248.0,191.31511,1,1
131,Reconstruction-optimal,10,218.0,5249.49,5120.0,187.50555,1,1
132,Reconstruction-optimal,11,205.0,5123.0835,4992.0,182.72913,1,1
133,Reconstruction-optimal,12,193.0,4999.429,4864.0005,178.91753,1,1
134,Reconstruction-optimal,13,187.0,4843.296,4735.9995,174.42155,1,1
135,Reconstruction-optimal,14,168.0,4703.1216,4608.0,170.67975,1,1
136,Reconstruction-optimal,15,171.0,4566.0264,4480.0,166.74695,1,1
137,Reconstruction-optimal,16,173.0,4436.372,4352.0,163.11264,1,1
138,Reconstruction-optimal,17,156.0,4288.7197,4224.0,157.59467,1,1
139,Reconstruction-optimal,18,156.0,4155.103,4096.0,153.72856,1,1
140,Reconstruction-optimal,19,135.0,4009.7417,3968.0,149.54883,1,1
141,Reconstruction-optimal,20,129.0,3890.4888,3840.0,145.68243,1,1
142,Reconstruction-optimal,21,125.0,3776.8433,3712.0,142.12392,1,1
143,Reconstruction-optimal,22,126.0,3638.783,3584.0002,138.48833,1,1
144,Reconstruction-optimal,23,125.0,3509.3801,3456.0,134.64758,1,1
145,Reconstruction-optimal,24,121.0,3381.932,3328.0002,130.75958,1,1
146,Reconstruction-optimal,25,122.0,3229.8076,3200.0,126.84602,1,1
147,Reconstruction-optimal,26,123.0,3117.7893,3072.0,123.42664,1,1
148,Reconstruction-optimal,27,116.0,2976.7734,2943.9998,119.34149,1,1
149,Reconstruction-optimal,28,117.0,2862.178,2816.0,115.39504,1,1
150,Reconstruction-optimal,29,109.0,2703.5925,2688.0002,112.05947,1,1
151,Reconstruction-optimal,30,108.0,2593.2524,2560.0,108.11081,1,1
152,Reconstruction-optimal,31,105.0,2471.7566,2432.0,104.88701,1,1
153,Reconstruction-optimal,32,83.0,2332.9314,2304.0,100.65043,1,1
154,Reconstruction-optimal,33,81.0,2179.276,2176.0,96.57504,1,1
155,Reconstruction-optimal,34,78.0,2066.3643,2048.0,93.318306,1,1
156,Reconstruction-optimal,35,79.0,1936.8949,1920.0,88.87849,1,1
157,Reconstruction-optimal,36,79.0,1808.1202,1791.9999,85.19967,1,1
158,Reconstruction-optimal,37,79.0,1683.272,1664.0,81.25494,1,1
159,Reconstruction-optimal,38,78.0,1539.1492,1536.0002,77.54918,1,1
160,Reconstruction-optimal,39,67.0,1384.8514,1408.0,73.18775,1,1
161,Reconstruction-optimal,40,68.0,1235.5377,1280.0,69.12838,1,1
162,Reconstruction-optimal,41,74.0,1104.7057,1152.0,64.799934,1,1
163,Reconstruction-optimal,42,63.0,969.8024,1024.0,60.478794,1,1
164,Reconstruction-optimal,43,67.0,848.03894,896.0,56.344223,1,1
165,Reconstruction-optimal,44,64.0,725.3757,768.0,51.454018,1,1
166,Reconstruction-optimal,45,66.0,589.70654,640.0,45.997837,1,1
167,Reconstruction-optimal,46,64.0,472.6038,512.00006,40.459187,1,1
168,Reconstruction-optimal,47,47.0,354.91714,384.00003,34.29019,1,1
169,Reconstruction-optimal,48,50.0,218.58495,256.00003,27.434923,1,1
170,Reconstruction-optimal,49,39.0,102.71372,127.99997,17.477585,1,1
171,Reconstruction-optimal,50,0.0,8.231672e-09,0.00023365021,0.04056006,1,1
172,Reconstruction-optimal,51,0.0,7.727517e-09,0.00018525124,0.04876523,1,1
173,Reconstruction-optimal,52,0.0,6.7023334e-09,0.00019335747,0.017227406,1,1
174,Reconstruction-optimal,53,0.0,1.0739844e-08,0.00017356873,0.0066355984,1,1
175,Reconstruction-optimal,54,0.0,6.535633e-09,0.00010848045,0.014738393,1,1
176,Reconstruction-optimal,55,0.0,6.4634627e-09,5.8412552e-05,0.0015169889,1,1
177,Reconstruction-optimal,56,0.0,6.524093e-09,2.169609e-05,0.08624652,1,1
178,Reconstruction-optimal,57,0.0,5.1326e-09,0.000103235245,0.03449197,1,1
179,Reconstruction-optimal,58,0.0,5.4188423e-09,5.8412552e-05,0.04985679,1,1
180,Reconstruction-optimal,59,0.0,5.4864873e-09,0.00016331673,0.008162108,1,1
181,Reconstruction-optimal,60,0.0,5.4672213e-09,4.2438507e-05,0.028361553,1,1
182,Reconstruction-optimal,61,0.0,5.543627e-09,5.340576e-05,0.0029778627,1,1
0,Random,1,241.0,6312.1963,6272.0005,234.31912,2,1
1,Random,2,228.0,6190.6206,6144.0,224.78354,2,1
2,Random,3,199.0,6056.292,6015.9995,217.44989,2,1
3,Random,4,202.0,5935.302,5888.0,211.47012,2,1
4,Random,5,179.0,5818.923,5760.0,204.50722,2,1
5,Random,6,201.0,5648.028,5632.0005,196.95604,2,1
6,Random,7,201.0,5511.0894,5504.0,192.56763,2,1
7,Random,8,200.0,5385.8257,5375.9995,188.10132,2,1
8,Random,9,201.0,5258.2705,5248.0005,183.95027,2,1
9,Random,10,200.0,5129.933,5120.0,179.41331,2,1
10,Random,11,195.0,5020.533,4992.0,176.22293,2,1
11,Random,12,195.0,4898.92,4864.0,171.97188,2,1
12,Random,13,187.0,4797.8174,4736.0,167.95073,2,1
13,Random,14,189.0,4682.7207,4608.0005,164.23717,2,1
14,Random,15,183.0,4554.832,4479.9995,160.0154,2,1
15,Random,16,177.0,4428.5347,4352.0,156.398,2,1
16,Random,17,175.0,4303.3765,4224.0,152.80052,2,1
17,Random,18,183.0,4165.799,4096.0,148.8881,2,1
