,Sampling Type,Sample Size,Signal idx,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error
1855,Random,20,50,15.5,198.42116,4.4703484e-07,0.002948415
1856,Random,20,51,15.5,969.4103,4.4703484e-07,0.002948415
1857,Random,20,52,8.5,86.33244,4.4703484e-07,0.002948415
1858,Random,20,53,8.5,78.87349,4.4703484e-07,0.002948415
1859,Random,20,54,12.0,212.52335,4.4703484e-07,0.002948415
1860,Random,20,55,12.5,288.5769,4.4703484e-07,0.002948415
1861,Random,20,56,9.5,40.117584,4.4703484e-07,0.002948415
1862,Random,20,57,6.0,93.92149,4.4703484e-07,0.002948415
1863,Random,20,58,7.5,145.98242,4.4703484e-07,0.002948415
1864,Random,20,59,6.0,84.61019,4.4703484e-07,0.002948415
1865,Random,20,60,8.5,73.38994,4.4703484e-07,0.002948415
1866,Random,20,61,8.0,55.775635,4.4703484e-07,0.002948415
1867,Random,20,62,8.0,140.7498,4.4703484e-07,0.002948415
1868,Random,20,63,15.0,107.01567,4.4703484e-07,0.002948415
1869,Random,20,64,10.0,112.98874,4.4703484e-07,0.002948415
1870,Random,20,65,14.0,58.99346,4.4703484e-07,0.002948415
1871,Random,20,66,12.0,63.57943,4.4703484e-07,0.002948415
1872,Random,20,67,14.0,167.08034,4.4703484e-07,0.002948415
1873,Random,20,68,13.5,78.41933,4.4703484e-07,0.002948415
1874,Random,20,69,16.0,377.81183,4.4703484e-07,0.002948415
1875,Random,20,70,14.5,157.57578,4.4703484e-07,0.002948415
1876,Random,20,71,28.0,275.4679,4.4703484e-07,0.002948415
1877,Random,20,72,13.5,200.86655,4.4703484e-07,0.002948415
1878,Random,20,73,13.5,151.81055,4.4703484e-07,0.002948415
1879,Random,20,74,5.5,157.26668,4.4703484e-07,0.002948415
1880,Random,20,75,9.0,177.61964,4.4703484e-07,0.002948415
1881,Random,20,76,7.0,151.53229,4.4703484e-07,0.002948415
1882,Random,20,77,9.5,161.52454,4.4703484e-07,0.002948415
1883,Random,20,78,7.5,100.80623,4.4703484e-07,0.002948415
1884,Random,20,79,10.0,107.0858,4.4703484e-07,0.002948415
1885,Random,20,80,11.0,107.48253,4.4703484e-07,0.002948415
1886,Random,20,81,9.5,303.51343,4.4703484e-07,0.002948415
1887,Random,20,82,13.5,320.2391,4.4703484e-07,0.002948415
1888,Random,20,83,5.5,244.46289,4.4703484e-07,0.002948415
1889,Random,20,84,7.5,231.52676,4.4703484e-07,0.002948415
1890,Random,20,85,8.5,134.52457,4.4703484e-07,0.002948415
1891,Random,20,86,13.5,221.06076,4.4703484e-07,0.002948415
1892,Random,20,87,16.0,211.09604,4.4703484e-07,0.002948415
1893,Random,20,88,6.5,81.6285,4.4703484e-07,0.002948415
1894,Random,20,89,9.0,142.45778,4.4703484e-07,0.002948415
1895,Random,20,90,12.5,115.50738,4.4703484e-07,0.002948415
1896,Random,20,91,8.5,116.43628,4.4703484e-07,0.002948415
1897,Random,20,92,11.0,162.5706,4.4703484e-07,0.002948415
1898,Random,20,93,13.0,182.09094,4.4703484e-07,0.002948415
1899,Random,20,94,14.5,123.90478,4.4703484e-07,0.002948415
1900,Random,21,0,11.0,89.04223,8.940697e-08,0.0068139075
1901,Random,21,1,10.0,93.730576,8.940697e-08,0.0068139075
1902,Random,21,2,7.0,186.73802,8.940697e-08,0.0068139075
1903,Random,21,3,16.5,72.7535,8.940697e-08,0.0068139075
1904,Random,21,4,14.5,134.65309,8.940697e-08,0.0068139075
1905,Random,21,5,14.0,130.03079,8.940697e-08,0.0068139075
1906,Random,21,6,8.5,61.432304,8.940697e-08,0.0068139075
1907,Random,21,7,16.5,175.06691,8.940697e-08,0.0068139075
1908,Random,21,8,18.0,247.25702,8.940697e-08,0.0068139075
1909,Random,21,9,11.5,140.13293,8.940697e-08,0.0068139075
1910,Random,21,10,12.0,62.080517,8.940697e-08,0.0068139075
1911,Random,21,11,12.5,130.63248,8.940697e-08,0.0068139075
1912,Random,21,12,16.5,370.84344,8.940697e-08,0.0068139075
1913,Random,21,13,15.5,314.43768,8.940697e-08,0.0068139075
1914,Random,21,14,10.5,238.43684,8.940697e-08,0.0068139075
1915,Random,21,15,15.5,381.5934,8.940697e-08,0.0068139075
1916,Random,21,16,18.5,156.07756,8.940697e-08,0.0068139075
1917,Random,21,17,16.5,145.10323,8.940697e-08,0.0068139075
1918,Random,21,18,12.5,90.2381,8.940697e-08,0.0068139075
1919,Random,21,19,11.5,243.38182,8.940697e-08,0.0068139075
1920,Random,21,20,12.5,62.250294,8.940697e-08,0.0068139075
1921,Random,21,21,16.5,109.06011,8.940697e-08,0.0068139075
1922,Random,21,22,13.5,115.813805,8.940697e-08,0.0068139075
1923,Random,21,23,11.0,67.1949,8.940697e-08,0.0068139075
1924,Random,21,24,13.5,115.95209,8.940697e-08,0.0068139075
1925,Random,21,25,14.5,180.69116,8.940697e-08,0.0068139075
1926,Random,21,26,17.5,326.39734,8.940697e-08,0.0068139075
1927,Random,21,27,17.0,164.63074,8.940697e-08,0.0068139075
1928,Random,21,28,12.5,136.40727,8.940697e-08,0.0068139075
1929,Random,21,29,8.5,166.26334,8.940697e-08,0.0068139075
1930,Random,21,30,16.0,128.58192,8.940697e-08,0.0068139075
1931,Random,21,31,8.5,164.51715,8.940697e-08,0.0068139075
1932,Random,21,32,6.5,137.85622,8.940697e-08,0.0068139075
1933,Random,21,33,15.5,318.7378,8.940697e-08,0.0068139075
1934,Random,21,34,11.5,113.520256,8.940697e-08,0.0068139075
1935,Random,21,35,18.0,262.3772,8.940697e-08,0.0068139075
1936,Random,21,36,13.5,87.53087,8.940697e-08,0.0068139075
1937,Random,21,37,12.5,108.268745,8.940697e-08,0.0068139075
1938,Random,21,38,4.5,44.74743,8.940697e-08,0.0068139075
1939,Random,21,39,11.5,40.438587,8.940697e-08,0.0068139075
1940,Random,21,40,16.0,121.38781,8.940697e-08,0.0068139075
1941,Random,21,41,13.0,91.5726,8.940697e-08,0.0068139075
1942,Random,21,42,10.0,87.25416,8.940697e-08,0.0068139075
1943,Random,21,43,10.5,60.566624,8.940697e-08,0.0068139075
1944,Random,21,44,15.0,88.3616,8.940697e-08,0.0068139075
1945,Random,21,45,11.5,73.24485,8.940697e-08,0.0068139075
1946,Random,21,46,17.5,278.39978,8.940697e-08,0.0068139075
1947,Random,21,47,11.0,67.05771,8.940697e-08,0.0068139075
1948,Random,21,48,20.5,219.03761,8.940697e-08,0.0068139075
1949,Random,21,49,14.5,121.70918,8.940697e-08,0.0068139075
1950,Random,21,50,17.5,216.1857,8.940697e-08,0.0068139075
1951,Random,21,51,16.5,1048.3237,8.940697e-08,0.0068139075
1952,Random,21,52,12.5,106.12715,8.940697e-08,0.0068139075
1953,Random,21,53,8.5,74.11464,8.940697e-08,0.0068139075
1954,Random,21,54,12.0,230.24635,8.940697e-08,0.0068139075
1955,Random,21,55,13.5,315.12137,8.940697e-08,0.0068139075
1956,Random,21,56,9.5,43.746513,8.940697e-08,0.0068139075
1957,Random,21,57,6.0,88.73758,8.940697e-08,0.0068139075
1958,Random,21,58,7.5,130.71002,8.940697e-08,0.0068139075
1959,Random,21,59,6.0,73.68806,8.940697e-08,0.0068139075
1960,Random,21,60,8.5,72.31612,8.940697e-08,0.0068139075
1961,Random,21,61,10.0,57.38143,8.940697e-08,0.0068139075
1962,Random,21,62,9.0,116.45648,8.940697e-08,0.0068139075
1963,Random,21,63,14.0,121.84279,8.940697e-08,0.0068139075
1964,Random,21,64,10.0,122.3965,8.940697e-08,0.0068139075
1965,Random,21,65,13.0,66.750854,8.940697e-08,0.0068139075
1966,Random,21,66,11.0,76.86574,8.940697e-08,0.0068139075
1967,Random,21,67,16.0,200.20071,8.940697e-08,0.0068139075
1968,Random,21,68,13.5,76.765686,8.940697e-08,0.0068139075
1969,Random,21,69,17.0,440.45132,8.940697e-08,0.0068139075
1970,Random,21,70,14.5,179.09724,8.940697e-08,0.0068139075
1971,Random,21,71,26.0,308.5338,8.940697e-08,0.0068139075
1972,Random,21,72,13.5,219.47525,8.940697e-08,0.0068139075
1973,Random,21,73,13.5,169.72394,8.940697e-08,0.0068139075
1974,Random,21,74,5.5,157.02843,8.940697e-08,0.0068139075
1975,Random,21,75,9.0,175.0331,8.940697e-08,0.0068139075
1976,Random,21,76,7.0,132.44934,8.940697e-08,0.0068139075
1977,Random,21,77,9.5,153.3139,8.940697e-08,0.0068139075
1978,Random,21,78,5.5,101.12108,8.940697e-08,0.0068139075
1979,Random,21,79,10.0,108.68382,8.940697e-08,0.0068139075
1980,Random,21,80,11.0,109.4586,8.940697e-08,0.0068139075
1981,Random,21,81,9.5,287.01562,8.940697e-08,0.0068139075
1982,Random,21,82,13.5,230.17139,8.940697e-08,0.0068139075
1983,Random,21,83,5.5,242.32607,8.940697e-08,0.0068139075
1984,Random,21,84,9.5,243.41049,8.940697e-08,0.0068139075
1985,Random,21,85,8.5,132.81734,8.940697e-08,0.0068139075
1986,Random,21,86,15.5,249.80637,8.940697e-08,0.0068139075
1987,Random,21,87,17.0,246.21623,8.940697e-08,0.0068139075
1988,Random,21,88,6.5,79.372986,8.940697e-08,0.0068139075
1989,Random,21,89,9.0,142.45697,8.940697e-08,0.0068139075
1990,Random,21,90,12.5,97.88229,8.940697e-08,0.0068139075
1991,Random,21,91,8.5,100.03104,8.940697e-08,0.0068139075
1992,Random,21,92,10.0,173.14409,8.940697e-08,0.0068139075
1993,Random,21,93,17.0,202.86093,8.940697e-08,0.0068139075
1994,Random,21,94,11.5,114.19432,8.940697e-08,0.0068139075
1995,Random,22,0,11.0,45.25551,-1.3411045e-07,0.0069561917
1996,Random,22,1,10.0,54.64676,-1.3411045e-07,0.0069561917
1997,Random,22,2,7.0,71.27247,-1.3411045e-07,0.0069561917
1998,Random,22,3,13.5,55.781532,-1.3411045e-07,0.0069561917
1999,Random,22,4,10.5,71.970505,-1.3411045e-07,0.0069561917
2000,Random,22,5,12.0,59.314594,-1.3411045e-07,0.0069561917
2001,Random,22,6,9.5,64.90794,-1.3411045e-07,0.0069561917
2002,Random,22,7,12.5,154.31207,-1.3411045e-07,0.0069561917
2003,Random,22,8,13.0,210.50562,-1.3411045e-07,0.0069561917
2004,Random,22,9,9.5,119.27891,-1.3411045e-07,0.0069561917
2005,Random,22,10,12.0,76.352234,-1.3411045e-07,0.0069561917
2006,Random,22,11,8.5,98.02806,-1.3411045e-07,0.0069561917
2007,Random,22,12,14.5,147.45049,-1.3411045e-07,0.0069561917
2008,Random,22,13,20.5,180.91826,-1.3411045e-07,0.0069561917
2009,Random,22,14,12.5,160.63046,-1.3411045e-07,0.0069561917
2010,Random,22,15,11.5,80.20607,-1.3411045e-07,0.0069561917
2011,Random,22,16,14.5,70.2294,-1.3411045e-07,0.0069561917
2012,Random,22,17,12.5,56.39704,-1.3411045e-07,0.0069561917
2013,Random,22,18,7.5,62.689713,-1.3411045e-07,0.0069561917
2014,Random,22,19,10.5,70.00489,-1.3411045e-07,0.0069561917
2015,Random,22,20,8.5,48.40564,-1.3411045e-07,0.0069561917
2016,Random,22,21,11.5,48.00821,-1.3411045e-07,0.0069561917
2017,Random,22,22,9.5,57.39438,-1.3411045e-07,0.0069561917
2018,Random,22,23,10.0,65.83947,-1.3411045e-07,0.0069561917
2019,Random,22,24,14.5,116.30144,-1.3411045e-07,0.0069561917
2020,Random,22,25,14.5,127.972176,-1.3411045e-07,0.0069561917
2021,Random,22,26,10.5,121.29686,-1.3411045e-07,0.0069561917
2022,Random,22,27,13.0,81.13196,-1.3411045e-07,0.0069561917
2023,Random,22,28,12.5,149.52446,-1.3411045e-07,0.0069561917
2024,Random,22,29,9.5,195.63338,-1.3411045e-07,0.0069561917
2025,Random,22,30,16.0,126.15662,-1.3411045e-07,0.0069561917
2026,Random,22,31,8.5,141.78416,-1.3411045e-07,0.0069561917
2027,Random,22,32,7.5,98.73909,-1.3411045e-07,0.0069561917
2028,Random,22,33,9.5,173.70972,-1.3411045e-07,0.0069561917
2029,Random,22,34,11.5,108.02376,-1.3411045e-07,0.0069561917
2030,Random,22,35,14.0,134.60236,-1.3411045e-07,0.0069561917
2031,Random,22,36,13.5,82.30492,-1.3411045e-07,0.0069561917
2032,Random,22,37,8.5,63.000916,-1.3411045e-07,0.0069561917
2033,Random,22,38,4.5,25.367586,-1.3411045e-07,0.0069561917
2034,Random,22,39,11.5,38.68922,-1.3411045e-07,0.0069561917
2035,Random,22,40,12.0,85.96511,-1.3411045e-07,0.0069561917
2036,Random,22,41,13.0,90.254295,-1.3411045e-07,0.0069561917
2037,Random,22,42,10.0,94.2847,-1.3411045e-07,0.0069561917
2038,Random,22,43,8.5,67.617325,-1.3411045e-07,0.0069561917
2039,Random,22,44,9.0,45.937153,-1.3411045e-07,0.0069561917
2040,Random,22,45,9.5,25.96657,-1.3411045e-07,0.0069561917
2041,Random,22,46,17.5,82.45085,-1.3411045e-07,0.0069561917
2042,Random,22,47,10.0,68.8471,-1.3411045e-07,0.0069561917
2043,Random,22,48,13.5,78.58372,-1.3411045e-07,0.0069561917
2044,Random,22,49,15.5,146.7989,-1.3411045e-07,0.0069561917
2045,Random,22,50,14.5,164.97223,-1.3411045e-07,0.0069561917
2046,Random,22,51,17.5,154.93561,-1.3411045e-07,0.0069561917
2047,Random,22,52,9.5,63.878616,-1.3411045e-07,0.0069561917
2048,Random,22,53,8.5,76.21031,-1.3411045e-07,0.0069561917
2049,Random,22,54,8.0,103.349625,-1.3411045e-07,0.0069561917
2050,Random,22,55,17.5,58.073605,-1.3411045e-07,0.0069561917
2051,Random,22,56,9.5,45.102947,-1.3411045e-07,0.0069561917
2052,Random,22,57,10.0,153.4757,-1.3411045e-07,0.0069561917
2053,Random,22,58,10.5,109.866425,-1.3411045e-07,0.0069561917
2054,Random,22,59,9.0,70.07172,-1.3411045e-07,0.0069561917
2055,Random,22,60,10.5,88.194595,-1.3411045e-07,0.0069561917
2056,Random,22,61,9.0,70.20947,-1.3411045e-07,0.0069561917
2057,Random,22,62,14.0,130.35419,-1.3411045e-07,0.0069561917
2058,Random,22,63,13.0,118.25253,-1.3411045e-07,0.0069561917
2059,Random,22,64,10.0,134.82239,-1.3411045e-07,0.0069561917
2060,Random,22,65,13.0,68.993454,-1.3411045e-07,0.0069561917
2061,Random,22,66,12.0,48.325966,-1.3411045e-07,0.0069561917
2062,Random,22,67,11.0,95.59442,-1.3411045e-07,0.0069561917
2063,Random,22,68,13.5,77.02262,-1.3411045e-07,0.0069561917
2064,Random,22,69,13.0,97.88684,-1.3411045e-07,0.0069561917
2065,Random,22,70,13.5,116.18738,-1.3411045e-07,0.0069561917
2066,Random,22,71,22.0,111.15335,-1.3411045e-07,0.0069561917
2067,Random,22,72,12.5,130.28368,-1.3411045e-07,0.0069561917
2068,Random,22,73,13.5,166.81827,-1.3411045e-07,0.0069561917
2069,Random,22,74,8.5,407.03394,-1.3411045e-07,0.0069561917
2070,Random,22,75,9.0,283.14633,-1.3411045e-07,0.0069561917
2071,Random,22,76,11.0,156.21088,-1.3411045e-07,0.0069561917
2072,Random,22,77,8.5,260.60165,-1.3411045e-07,0.0069561917
2073,Random,22,78,6.5,152.33356,-1.3411045e-07,0.0069561917
2074,Random,22,79,9.0,120.70682,-1.3411045e-07,0.0069561917
2075,Random,22,80,12.0,135.00908,-1.3411045e-07,0.0069561917
2076,Random,22,81,11.5,137.6211,-1.3411045e-07,0.0069561917
2077,Random,22,82,15.5,190.78601,-1.3411045e-07,0.0069561917
2078,Random,22,83,5.5,266.54953,-1.3411045e-07,0.0069561917
2079,Random,22,84,5.5,180.4162,-1.3411045e-07,0.0069561917
2080,Random,22,85,8.5,133.45502,-1.3411045e-07,0.0069561917
2081,Random,22,86,11.5,156.46118,-1.3411045e-07,0.0069561917
2082,Random,22,87,13.0,88.57332,-1.3411045e-07,0.0069561917
2083,Random,22,88,6.5,65.79161,-1.3411045e-07,0.0069561917
2084,Random,22,89,9.0,142.8087,-1.3411045e-07,0.0069561917
2085,Random,22,90,13.5,184.72356,-1.3411045e-07,0.0069561917
2086,Random,22,91,8.5,198.10709,-1.3411045e-07,0.0069561917
2087,Random,22,92,10.0,141.49214,-1.3411045e-07,0.0069561917
2088,Random,22,93,13.0,142.15363,-1.3411045e-07,0.0069561917
2089,Random,22,94,11.5,126.78514,-1.3411045e-07,0.0069561917
2090,Random,23,0,11.0,45.378952,8.940697e-08,0.0020756454
2091,Random,23,1,10.0,55.436073,8.940697e-08,0.0020756454
2092,Random,23,2,7.0,69.9648,8.940697e-08,0.0020756454
2093,Random,23,3,14.5,53.733864,8.940697e-08,0.0020756454
2094,Random,23,4,10.5,67.36974,8.940697e-08,0.0020756454
2095,Random,23,5,12.0,59.340714,8.940697e-08,0.0020756454
2096,Random,23,6,9.5,63.377426,8.940697e-08,0.0020756454
2097,Random,23,7,12.5,148.35966,8.940697e-08,0.0020756454
2098,Random,23,8,13.0,209.59283,8.940697e-08,0.0020756454
2099,Random,23,9,9.5,120.16816,8.940697e-08,0.0020756454
2100,Random,23,10,12.0,76.19298,8.940697e-08,0.0020756454
2101,Random,23,11,8.5,95.896454,8.940697e-08,0.0020756454
2102,Random,23,12,15.5,148.65945,8.940697e-08,0.0020756454
2103,Random,23,13,18.5,166.28181,8.940697e-08,0.0020756454
2104,Random,23,14,12.5,163.29387,8.940697e-08,0.0020756454
2105,Random,23,15,11.5,80.24513,8.940697e-08,0.0020756454
2106,Random,23,16,14.5,70.03252,8.940697e-08,0.0020756454
2107,Random,23,17,13.5,44.94384,8.940697e-08,0.0020756454
2108,Random,23,18,7.5,57.81443,8.940697e-08,0.0020756454
2109,Random,23,19,10.5,67.97666,8.940697e-08,0.0020756454
2110,Random,23,20,8.5,49.7306,8.940697e-08,0.0020756454
2111,Random,23,21,11.5,47.979546,8.940697e-08,0.0020756454
2112,Random,23,22,11.5,57.47699,8.940697e-08,0.0020756454
2113,Random,23,23,10.0,65.526596,8.940697e-08,0.0020756454
2114,Random,23,24,14.5,115.70993,8.940697e-08,0.0020756454
2115,Random,23,25,14.5,128.37265,8.940697e-08,0.0020756454
2116,Random,23,26,10.5,114.54144,8.940697e-08,0.0020756454
2117,Random,23,27,13.0,80.96832,8.940697e-08,0.0020756454
2118,Random,23,28,12.5,149.35632,8.940697e-08,0.0020756454
2119,Random,23,29,9.5,195.63058,8.940697e-08,0.0020756454
2120,Random,23,30,15.0,108.86241,8.940697e-08,0.0020756454
2121,Random,23,31,8.5,140.27261,8.940697e-08,0.0020756454
2122,Random,23,32,8.5,96.04526,8.940697e-08,0.0020756454
2123,Random,23,33,9.5,168.47873,8.940697e-08,0.0020756454
2124,Random,23,34,11.5,107.568344,8.940697e-08,0.0020756454
2125,Random,23,35,14.0,134.36053,8.940697e-08,0.0020756454
2126,Random,23,36,13.5,82.247345,8.940697e-08,0.0020756454
2127,Random,23,37,8.5,63.701042,8.940697e-08,0.0020756454
2128,Random,23,38,4.5,23.867273,8.940697e-08,0.0020756454
2129,Random,23,39,11.5,40.28293,8.940697e-08,0.0020756454
2130,Random,23,40,12.0,86.017784,8.940697e-08,0.0020756454
2131,Random,23,41,13.0,90.017166,8.940697e-08,0.0020756454
2132,Random,23,42,10.0,93.57315,8.940697e-08,0.0020756454
2133,Random,23,43,10.5,68.10895,8.940697e-08,0.0020756454
2134,Random,23,44,9.0,45.076843,8.940697e-08,0.0020756454
2135,Random,23,45,9.5,24.232376,8.940697e-08,0.0020756454
2136,Random,23,46,18.5,80.868256,8.940697e-08,0.0020756454
2137,Random,23,47,12.0,69.32144,8.940697e-08,0.0020756454
2138,Random,23,48,11.5,77.94667,8.940697e-08,0.0020756454
2139,Random,23,49,15.5,147.68573,8.940697e-08,0.0020756454
2140,Random,23,50,14.5,165.18723,8.940697e-08,0.0020756454
2141,Random,23,51,16.5,154.63896,8.940697e-08,0.0020756454
2142,Random,23,52,9.5,64.15649,8.940697e-08,0.0020756454
2143,Random,23,53,7.5,76.32837,8.940697e-08,0.0020756454
2144,Random,23,54,8.0,87.59567,8.940697e-08,0.0020756454
2145,Random,23,55,17.5,58.711624,8.940697e-08,0.0020756454
2146,Random,23,56,9.5,47.385235,8.940697e-08,0.0020756454
2147,Random,23,57,10.0,153.47736,8.940697e-08,0.0020756454
2148,Random,23,58,10.5,109.43637,8.940697e-08,0.0020756454
2149,Random,23,59,9.0,71.134964,8.940697e-08,0.0020756454
2150,Random,23,60,10.5,88.2047,8.940697e-08,0.0020756454
2151,Random,23,61,9.0,70.98477,8.940697e-08,0.0020756454
2152,Random,23,62,14.0,128.7255,8.940697e-08,0.0020756454
2153,Random,23,63,15.0,115.9099,8.940697e-08,0.0020756454
2154,Random,23,64,10.0,132.11612,8.940697e-08,0.0020756454
2155,Random,23,65,13.0,68.604805,8.940697e-08,0.0020756454
2156,Random,23,66,12.0,48.65387,8.940697e-08,0.0020756454
2157,Random,23,67,11.0,86.69005,8.940697e-08,0.0020756454
2158,Random,23,68,13.5,77.42859,8.940697e-08,0.0020756454
2159,Random,23,69,14.0,97.95812,8.940697e-08,0.0020756454
2160,Random,23,70,13.5,116.21332,8.940697e-08,0.0020756454
2161,Random,23,71,21.0,110.725784,8.940697e-08,0.0020756454
2162,Random,23,72,12.5,130.22958,8.940697e-08,0.0020756454
2163,Random,23,73,13.5,166.72356,8.940697e-08,0.0020756454
2164,Random,23,74,8.5,407.15955,8.940697e-08,0.0020756454
2165,Random,23,75,9.0,283.9872,8.940697e-08,0.0020756454
2166,Random,23,76,11.0,156.52733,8.940697e-08,0.0020756454
2167,Random,23,77,8.5,252.93483,8.940697e-08,0.0020756454
2168,Random,23,78,6.5,149.67392,8.940697e-08,0.0020756454
2169,Random,23,79,9.0,119.94795,8.940697e-08,0.0020756454
2170,Random,23,80,12.0,135.20422,8.940697e-08,0.0020756454
2171,Random,23,81,11.5,128.89377,8.940697e-08,0.0020756454
2172,Random,23,82,14.5,185.19716,8.940697e-08,0.0020756454
2173,Random,23,83,5.5,266.6224,8.940697e-08,0.0020756454
2174,Random,23,84,5.5,176.63863,8.940697e-08,0.0020756454
2175,Random,23,85,8.5,136.52437,8.940697e-08,0.0020756454
2176,Random,23,86,11.5,157.89159,8.940697e-08,0.0020756454
2177,Random,23,87,13.0,89.55512,8.940697e-08,0.0020756454
2178,Random,23,88,6.5,61.634212,8.940697e-08,0.0020756454
2179,Random,23,89,9.0,136.74976,8.940697e-08,0.0020756454
2180,Random,23,90,12.5,183.48407,8.940697e-08,0.0020756454
2181,Random,23,91,8.5,198.10562,8.940697e-08,0.0020756454
2182,Random,23,92,10.0,141.06934,8.940697e-08,0.0020756454
2183,Random,23,93,14.0,141.10307,8.940697e-08,0.0020756454
2184,Random,23,94,11.5,130.08252,8.940697e-08,0.0020756454
2185,Random,24,0,13.0,43.847992,-4.7683716e-07,0.0026504085
2186,Random,24,1,11.0,55.527138,-4.7683716e-07,0.0026504085
2187,Random,24,2,7.0,67.76163,-4.7683716e-07,0.0026504085
2188,Random,24,3,15.5,51.543053,-4.7683716e-07,0.0026504085
2189,Random,24,4,10.5,61.009186,-4.7683716e-07,0.0026504085
2190,Random,24,5,12.0,56.773453,-4.7683716e-07,0.0026504085
2191,Random,24,6,9.5,58.267998,-4.7683716e-07,0.0026504085
2192,Random,24,7,12.5,138.04688,-4.7683716e-07,0.0026504085
2193,Random,24,8,13.0,204.20457,-4.7683716e-07,0.0026504085
2194,Random,24,9,10.5,118.52946,-4.7683716e-07,0.0026504085
2195,Random,24,10,12.0,73.89508,-4.7683716e-07,0.0026504085
2196,Random,24,11,7.5,95.992004,-4.7683716e-07,0.0026504085
2197,Random,24,12,15.5,147.26648,-4.7683716e-07,0.0026504085
2198,Random,24,13,17.5,165.07564,-4.7683716e-07,0.0026504085
2199,Random,24,14,12.5,160.62482,-4.7683716e-07,0.0026504085
2200,Random,24,15,10.5,80.368546,-4.7683716e-07,0.0026504085
2201,Random,24,16,14.5,69.97375,-4.7683716e-07,0.0026504085
2202,Random,24,17,13.5,45.61743,-4.7683716e-07,0.0026504085
2203,Random,24,18,8.5,57.9329,-4.7683716e-07,0.0026504085
2204,Random,24,19,11.5,68.32829,-4.7683716e-07,0.0026504085
2205,Random,24,20,8.5,49.56984,-4.7683716e-07,0.0026504085
2206,Random,24,21,12.5,47.06537,-4.7683716e-07,0.0026504085
2207,Random,24,22,9.5,56.845184,-4.7683716e-07,0.0026504085
2208,Random,24,23,9.0,63.074993,-4.7683716e-07,0.0026504085
2209,Random,24,24,14.5,109.17044,-4.7683716e-07,0.0026504085
2210,Random,24,25,14.5,120.53115,-4.7683716e-07,0.0026504085
2211,Random,24,26,12.5,109.3306,-4.7683716e-07,0.0026504085
2212,Random,24,27,11.0,78.05854,-4.7683716e-07,0.0026504085
2213,Random,24,28,11.5,141.99489,-4.7683716e-07,0.0026504085
2214,Random,24,29,6.5,187.2198,-4.7683716e-07,0.0026504085
2215,Random,24,30,15.0,97.40258,-4.7683716e-07,0.0026504085
2216,Random,24,31,8.5,139.3974,-4.7683716e-07,0.0026504085
2217,Random,24,32,8.5,96.04024,-4.7683716e-07,0.0026504085
2218,Random,24,33,8.5,162.94876,-4.7683716e-07,0.0026504085
2219,Random,24,34,12.5,98.85918,-4.7683716e-07,0.0026504085
2220,Random,24,35,14.0,122.42946,-4.7683716e-07,0.0026504085
2221,Random,24,36,13.5,77.45764,-4.7683716e-07,0.0026504085
2222,Random,24,37,6.5,58.20779,-4.7683716e-07,0.0026504085
2223,Random,24,38,4.5,23.803185,-4.7683716e-07,0.0026504085
2224,Random,24,39,12.5,39.019672,-4.7683716e-07,0.0026504085
2225,Random,24,40,13.0,81.99073,-4.7683716e-07,0.0026504085
2226,Random,24,41,12.0,88.05926,-4.7683716e-07,0.0026504085
2227,Random,24,42,9.0,93.68442,-4.7683716e-07,0.0026504085
2228,Random,24,43,10.5,67.34798,-4.7683716e-07,0.0026504085
2229,Random,24,44,9.0,44.55597,-4.7683716e-07,0.0026504085
2230,Random,24,45,10.5,24.407135,-4.7683716e-07,0.0026504085
2231,Random,24,46,17.5,80.87131,-4.7683716e-07,0.0026504085
2232,Random,24,47,12.0,67.61417,-4.7683716e-07,0.0026504085
2233,Random,24,48,11.5,74.01709,-4.7683716e-07,0.0026504085
2234,Random,24,49,15.5,143.65349,-4.7683716e-07,0.0026504085
2235,Random,24,50,14.5,154.4171,-4.7683716e-07,0.0026504085
2236,Random,24,51,16.5,145.31552,-4.7683716e-07,0.0026504085
2237,Random,24,52,10.5,62.49601,-4.7683716e-07,0.0026504085
2238,Random,24,53,5.5,75.22832,-4.7683716e-07,0.0026504085
2239,Random,24,54,7.0,84.33338,-4.7683716e-07,0.0026504085
2240,Random,24,55,18.5,55.922375,-4.7683716e-07,0.0026504085
2241,Random,24,56,7.5,46.535835,-4.7683716e-07,0.0026504085
2242,Random,24,57,10.0,153.47911,-4.7683716e-07,0.0026504085
2243,Random,24,58,10.5,109.46226,-4.7683716e-07,0.0026504085
2244,Random,24,59,9.0,70.99458,-4.7683716e-07,0.0026504085
2245,Random,24,60,10.5,87.72239,-4.7683716e-07,0.0026504085
2246,Random,24,61,9.0,70.98828,-4.7683716e-07,0.0026504085
2247,Random,24,62,14.0,128.72678,-4.7683716e-07,0.0026504085
2248,Random,24,63,14.0,113.439,-4.7683716e-07,0.0026504085
2249,Random,24,64,11.0,130.31204,-4.7683716e-07,0.0026504085
2250,Random,24,65,13.0,67.5545,-4.7683716e-07,0.0026504085
2251,Random,24,66,12.0,48.654068,-4.7683716e-07,0.0026504085
2252,Random,24,67,10.0,85.62468,-4.7683716e-07,0.0026504085
2253,Random,24,68,13.5,77.32116,-4.7683716e-07,0.0026504085
2254,Random,24,69,13.0,95.527565,-4.7683716e-07,0.0026504085
