index,# Vertices,μ,τ_GLR_bl,graph_id
13,1000,1.9952624e-05,0.20814256053203442,0
14,1000,2.5118865e-05,0.20354722344532467,0
15,1000,3.1622778e-05,0.19784217197178106,0
16,1000,3.981072e-05,0.19078344902912814,0
17,1000,5.0118724e-05,0.18208692108122682,0
18,1000,6.309574e-05,0.1714273483511821,0
19,1000,7.943282e-05,0.1584436693790453,0
20,1000,1e-04,0.14274792213672374,0
21,1000,0.00012589255,0.12394348646666706,0
22,1000,0.00015848932,0.10165194179709092,0
23,1000,0.00019952623,0.07554788589191626,0
24,1000,0.00025118864,0.04540155124807199,0
25,1000,0.00031622776,0.011120080317870425,0
26,1000,0.00039810716,-0.027219125607869238,0
27,1000,0.0005011872,-0.06935487448203033,0
28,1000,0.00063095737,-0.11485559204678074,0
29,1000,0.0007943282,-0.16316171159947931,0
30,1000,0.001,-0.21364811992150218,0
31,1000,0.0012589254,-0.2656900384898398,0
32,1000,0.0015848932,-0.31871243012938133,0
33,1000,0.0019952622,-0.3722083812634433,0
34,1000,0.0025118864,-0.4257233574816398,0
35,1000,0.0031622776,-0.4788150546974245,0
36,1000,0.0039810715,-0.5310093980125504,0
37,1000,0.0050118724,-0.581772904974555,0
38,1000,0.0063095735,-0.6305163450999071,0
39,1000,0.007943282,-0.6766320377527996,0
40,1000,0.01,-0.7195533461356761,0
41,1000,0.012589254,-0.7588181426948043,0
42,1000,0.015848933,-0.7941185256704197,0
43,1000,0.019952623,-0.8253242640806941,0
44,1000,0.025118865,-0.8524780875092731,0
45,1000,0.031622775,-0.8757688511517434,0
46,1000,0.039810717,-0.8954926796691544,0
47,1000,0.050118722,-0.9120112615062679,0
48,1000,0.06309573,-0.9257148285925626,0
49,1000,0.07943282,-0.9369922712751045,0
50,1000,0.1,-0.9462111243963537,0
51,1000,0.12589253,-0.9537058397731181,0
52,1000,0.15848932,-0.9597710851476127,0
53,1000,0.19952624,-0.9646616521067718,0
54,1000,0.25118864,-0.9685929348622798,0
55,1000,0.31622776,-0.9717453938945678,0
56,1000,0.39810717,-0.9742679171928408,0
57,1000,0.5011872,-0.9762832196264944,0
58,1000,0.63095737,-0.97789076013124,0
59,1000,0.7943282,-0.9791711397413607,0
60,1000,1.0,-0.980189782004183,0
61,1000,1.2589254,-0.9809986644841964,0
62,1000,1.5848932,-0.9816397365880785,0
63,1000,1.9952623,-0.9821460925413282,0
64,1000,2.5118864,-0.9825443603146807,0
65,1000,3.1622777,-0.9828557905891196,0
66,1000,3.9810717,-0.9830958884088348,0
67,1000,5.0118723,-0.9832781245362653,0
68,1000,6.3095737,-0.9834116714411086,0
69,1000,7.943282,-0.9835035579450313,0
0,2000,1e-06,0.38110616978972056,0
1,2000,1.2589254e-06,0.38055353307110373,0
2,2000,1.5848932e-06,0.3798589703979678,0
3,2000,1.9952622e-06,0.3789861570524776,0
4,2000,2.5118864e-06,0.377890109601902,0
5,2000,3.1622776e-06,0.37651442072223834,0
6,2000,3.9810716e-06,0.37478914952873504,0
7,2000,5.0118724e-06,0.37262747263458196,0
8,2000,6.3095736e-06,0.3699225386143491,0
9,2000,7.943282e-06,0.3665429049461108,0
10,2000,1e-05,0.3623281671299167,0
11,2000,1.2589254e-05,0.3570845420888005,0
12,2000,1.5848931e-05,0.3505802117319648,0
13,2000,1.9952624e-05,0.34254105664887446,0
14,2000,2.5118865e-05,0.3326494063944723,0
15,2000,3.1622778e-05,0.32054454390753706,0
16,2000,3.981072e-05,0.3058293253202113,0
17,2000,5.0118724e-05,0.2880829485541661,0
18,2000,6.309574e-05,0.26688338499181297,0
19,2000,7.943282e-05,0.24183958284240642,0
20,2000,1e-04,0.21263333686119557,0
21,2000,0.00012589255,0.17906662196398937,0
22,2000,0.00015848932,0.1411070901389246,0
23,2000,0.00019952623,0.09892016933405468,0
24,2000,0.00025118864,0.05287605947591382,0
25,2000,0.00031622776,0.0035225209553298477,0
26,2000,0.00039810716,-0.048475964415102546,0
27,2000,0.0005011872,-0.10242211373804397,0
28,2000,0.00063095737,-0.15767065637678918,0
29,2000,0.0007943282,-0.2136912984269624,0
30,2000,0.001,-0.27009062467778816,0
31,2000,0.0012589254,-0.32658758880450595,0
32,2000,0.0015848932,-0.3829520989417427,0
33,2000,0.0019952622,-0.4389272237277388,0
34,2000,0.0025118864,-0.4941611016762466,0
35,2000,0.0031622776,-0.5481710729252534,0
36,2000,0.0039810715,-0.6003528992365578,0
37,2000,0.0050118724,-0.650033127162241,0
38,2000,0.0063095735,-0.6965493581717479,0
39,2000,0.007943282,-0.7393343347404125,0
40,2000,0.01,-0.7779837538295111,0
41,2000,0.012589254,-0.8122906391509856,0
42,2000,0.015848933,-0.8422466860266832,0
43,2000,0.019952623,-0.8680157573790966,0
44,2000,0.025118865,-0.8898907601224225,0
45,2000,0.031622775,-0.9082475076552043,0
46,2000,0.039810717,-0.9235006671848404,0
47,2000,0.050118722,-0.9360702294443862,0
48,2000,0.06309573,-0.9463567271385745,0
49,2000,0.07943282,-0.9547273675753154,0
50,2000,0.1,-0.9615071621532535,0
51,2000,0.12589253,-0.9669781180687379,0
52,2000,0.15848932,-0.9713791539678948,0
53,2000,0.19952624,-0.9749118807614743,0
54,2000,0.25118864,-0.9777420690052306,0
55,2000,0.31622776,-0.980006786302299,0
56,2000,0.39810717,-0.9818176043058218,0
57,2000,0.5011872,-0.983265459213315,0
58,2000,0.63095737,-0.9844238070096083,0
59,2000,0.7943282,-0.9853519689763338,0
60,2000,1.0,-0.9860979305151251,0
61,2000,1.2589254,-0.9867002639630844,0
62,2000,1.5848932,-0.9871906708025905,0
63,2000,1.9952623,-0.9875948051177769,0
64,2000,2.5118864,-0.9879337356961241,0
65,2000,3.1622777,-0.9882251680978945,0
66,2000,3.9810717,-0.9884846835648707,0
67,2000,5.0118723,-0.9887254514662381,0
68,2000,6.3095737,-0.9889591490035573,0
69,2000,7.943282,-0.9891983691193622,0
