index,# Vertices,μ,τ_GLR,graph_id
58,1000,0.63095737,-0.2695580374188431,1
59,1000,0.7943282,-0.29195954801288126,1
60,1000,1.0,-0.31366907577421144,1
61,1000,1.2589254,-0.3347609279744616,1
62,1000,1.5848932,-0.35521925265391985,1
63,1000,1.9952623,-0.37493563628631665,1
64,1000,2.5118864,-0.3937307114292664,1
65,1000,3.1622777,-0.41139110851646005,1
66,1000,3.9810717,-0.42771125175047187,1
67,1000,5.0118723,-0.4425288756432993,1
68,1000,6.3095737,-0.4557473588952623,1
69,1000,7.943282,-0.467342959262733,1
0,2000,1e-06,0.19880055949182662,1
1,2000,1.2589254e-06,0.19879904149979832,1
2,2000,1.5848932e-06,0.1987971288298917,1
3,2000,1.9952622e-06,0.19879463932310099,1
4,2000,2.5118864e-06,0.1987915729795072,1
5,2000,3.1622776e-06,0.19878774764018248,1
6,2000,3.9810716e-06,0.19878285970689916,1
7,2000,5.0118724e-06,0.19877678774063087,1
8,2000,6.3095736e-06,0.19876907634423285,1
9,2000,7.943282e-06,0.19875942192012644,1
10,2000,1e-05,0.19874727799244055,1
11,2000,1.2589254e-05,0.19873188556721133,1
12,2000,1.5848931e-05,0.19871260709109662,1
13,2000,1.9952624e-05,0.1986882888952885,1
14,2000,2.5118865e-05,0.1986577165944461,1
15,2000,3.1622778e-05,0.19861922041049573,1
16,2000,3.981072e-05,0.19857079661487653,1
17,2000,5.0118724e-05,0.1985098342944402,1
18,2000,6.309574e-05,0.19843317607819205,1
19,2000,7.943282e-05,0.19833672347098044,1
20,2000,1e-04,0.19821543687058565,1
21,2000,0.00012589255,0.19806291055932898,1
22,2000,0.00015848932,0.1978711298712693,1
23,2000,0.00019952623,0.19763022837765054,1
24,2000,0.00025118864,0.19732760756799395,1
25,2000,0.00031622776,0.19694778522417483,1
26,2000,0.00039810716,0.19647133309201575,1
27,2000,0.0005011872,0.19587430047362023,1
28,2000,0.00063095737,0.1951268486843878,1
29,2000,0.0007943282,0.19419237164998954,1
30,2000,0.001,0.1930258276552437,1
31,2000,0.0012589254,0.19157237555004827,1
32,2000,0.0015848932,0.18976546564361405,1
33,2000,0.0019952622,0.1875248109296622,1
34,2000,0.0025118864,0.18475481607389324,1
35,2000,0.0031622776,0.18134222031378006,1
36,2000,0.0039810715,0.17715504973605656,1
37,2000,0.0050118724,0.17204105757181656,1
38,2000,0.0063095735,0.16582808008260544,1
39,2000,0.007943282,0.15832542250159268,1
40,2000,0.01,0.14932781115647772,1
41,2000,0.012589254,0.13862197610155355,1
42,2000,0.015848933,0.1259976030041292,1
43,2000,0.019952623,0.11126131402901514,1
44,2000,0.025118865,0.09425585274827383,1
45,2000,0.031622775,0.07488178668941738,1
46,2000,0.039810717,0.05312056401989527,1
47,2000,0.050118722,0.02905500624846451,1
48,2000,0.06309573,0.0028840096549184765,1
49,2000,0.07943282,-0.025074638628186003,1
50,2000,0.1,-0.054396662035468946,1
51,2000,0.12589253,-0.08458177187616339,1
52,2000,0.15848932,-0.1151000885038219,1
53,2000,0.19952624,-0.14544957626964033,1
54,2000,0.25118864,-0.1752138583132331,1
55,2000,0.31622776,-0.2041079056497506,1
56,2000,0.39810717,-0.23200036397442003,1
57,2000,0.5011872,-0.2589053106255304,1
58,2000,0.63095737,-0.2849445867714056,1
59,2000,0.7943282,-0.3102888169922718,1
60,2000,1.0,-0.3350917381927756,1
61,2000,1.2589254,-0.35943322634286345,1
62,2000,1.5848932,-0.38328430675020436,1
63,2000,1.9952623,-0.40650128138839464,1
64,2000,2.5118864,-0.42884797184538026,1
65,2000,3.1622777,-0.4500385983458784,1
66,2000,3.9810717,-0.46978867905921123,1
67,2000,5.0118723,-0.4878609836899453,1
68,2000,6.3095737,-0.5040963561496005,1
69,2000,7.943282,-0.5184270608499407,1
0,3000,1e-06,0.2355154236278741,1
1,3000,1.2589254e-06,0.23551385854499457,1
2,3000,1.5848932e-06,0.23551168481881188,1
3,3000,1.9952622e-06,0.23550907634751522,1
4,3000,2.5118864e-06,0.23550581575856133,1
5,3000,3.1622776e-06,0.23550168567946958,1
6,3000,3.9810716e-06,0.23549646873786387,1
7,3000,5.0118724e-06,0.23548990408698922,1
8,3000,6.3095736e-06,0.23548160045675692,1
9,3000,7.943282e-06,0.2354712100520052,1
10,3000,1e-05,0.23545812423100426,1
11,3000,1.2589254e-05,0.23544156045493728,1
12,3000,1.5848931e-05,0.23542086661011696,1
13,3000,1.9952624e-05,0.23539478194195335,1
14,3000,2.5118865e-05,0.23536191527623,1
15,3000,3.1622778e-05,0.23532048417420676,1
16,3000,3.981072e-05,0.23526840188546316,1
17,3000,5.0118724e-05,0.23520288608265108,1
18,3000,6.309574e-05,0.23512050234554233,1
19,3000,7.943282e-05,0.2350167729045971,1
20,3000,1e-04,0.2348863505609455,1
21,3000,0.00012589255,0.23472241008106637,1
22,3000,0.00015848932,0.23451634393365592,1
23,3000,0.00019952623,0.2342574145757313,1
24,3000,0.00025118864,0.23393223290724396,1
25,3000,0.00031622776,0.2335240194259814,1
26,3000,0.00039810716,0.2330121263518758,1
27,3000,0.0005011872,0.23237069046447006,1
28,3000,0.00063095737,0.23156772098166065,1
29,3000,0.0007943282,0.23056397054102884,1
30,3000,0.001,0.2293109808610285,1
31,3000,0.0012589254,0.22774999897942663,1
32,3000,0.0015848932,0.22580932996793454,1
33,3000,0.0019952622,0.2234027353915996,1
34,3000,0.0025118864,0.2204270524480735,1
35,3000,0.0031622776,0.2167600349697683,1
36,3000,0.0039810715,0.21225885227131455,1
37,3000,0.0050118724,0.20675833368212188,1
38,3000,0.0063095735,0.20007152325276412,1
39,3000,0.007943282,0.19199123601280016,1
40,3000,0.01,0.1822946033769432,1
41,3000,0.012589254,0.1707507534923829,1
42,3000,0.015848933,0.1571327443379928,1
43,3000,0.019952623,0.14123438344026204,1
44,3000,0.025118865,0.12289045112546192,1
45,3000,0.031622775,0.10200025710793602,1
46,3000,0.039810717,0.07855228603803985,1
47,3000,0.050118722,0.05264494751539102,1
48,3000,0.06309573,0.024501115675642768,1
49,3000,0.07943282,-0.005530888127841634,1
50,3000,0.1,-0.03699203596611327,1
51,3000,0.12589253,-0.06934632196421185,1
52,3000,0.15848932,-0.10203149384176027,1
53,3000,0.19952624,-0.13452037205639494,1
54,3000,0.25118864,-0.16638257598180264,1
55,3000,0.31622776,-0.19733353220002683,1
56,3000,0.39810717,-0.22725833205466525,1
57,3000,0.5011872,-0.25620312126488015,1
58,3000,0.63095737,-0.2843343861684658,1
59,3000,0.7943282,-0.311874392965688,1
60,3000,1.0,-0.33902749702600554,1
61,3000,1.2589254,-0.36591397892215527,1
62,3000,1.5848932,-0.3925257006014403,1
63,3000,1.9952623,-0.41871304238679613,1
64,3000,2.5118864,-0.44420414788523366,1
65,3000,3.1622777,-0.46865045334153965,1
66,3000,3.9810717,-0.49168545974332606,1
67,3000,5.0118723,-0.51298247762616,1
68,3000,6.3095737,-0.5322979882451879,1
69,3000,7.943282,-0.5494946134648061,1
0,500,1e-06,0.10291704619031244,2
1,500,1.2589254e-06,0.102915867889283,2
2,500,1.5848932e-06,0.10291443544491706,2
3,500,1.9952622e-06,0.10291261023357494,2
4,500,2.5118864e-06,0.10291032294346261,2
5,500,3.1622776e-06,0.10290743495097437,2
6,500,3.9810716e-06,0.10290378452858094,2
7,500,5.0118724e-06,0.10289923305276948,2
8,500,6.3095736e-06,0.1028934570685246,2
9,500,7.943282e-06,0.10288620243280301,2
10,500,1e-05,0.10287705327514393,2
11,500,1.2589254e-05,0.10286554751747772,2
12,500,1.5848931e-05,0.1028510844585917,2
13,500,1.9952624e-05,0.1028329016703381,2
14,500,2.5118865e-05,0.1028099363745683,2
15,500,3.1622778e-05,0.10278107958708242,2
16,500,3.981072e-05,0.10274473714385633,2
17,500,5.0118724e-05,0.10269903763815477,2
18,500,6.309574e-05,0.10264150896813451,2
19,500,7.943282e-05,0.10256914765316666,2
20,500,1e-04,0.10247821090429969,2
21,500,0.00012589255,0.10236366214126175,2
22,500,0.00015848932,0.1022197255041189,2
23,500,0.00019952623,0.10203877688874606,2
24,500,0.00025118864,0.10181139019819896,2
25,500,0.00031622776,0.10152582911829733,2
26,500,0.00039810716,0.10116740031038239,2
27,500,0.0005011872,0.10071785286209946,2
28,500,0.00063095737,0.10015452368531962,2
29,500,0.0007943282,0.0994494137200608,2
30,500,0.001,0.09856805640224878,2
31,500,0.0012589254,0.09746831707413589,2
32,500,0.0015848932,0.09609882313747263,2
33,500,0.0019952622,0.0943976719392418,2
34,500,0.0025118864,0.09229067722058346,2
35,500,0.0031622776,0.08969017071583088,2
36,500,0.0039810715,0.08649364247419544,2
37,500,0.0050118724,0.08258321246762934,2
38,500,0.0063095735,0.07782576953870839,2
39,500,0.007943282,0.0720745350156267,2
40,500,0.01,0.06517227181803653,2
41,500,0.012589254,0.05695681199025043,2
42,500,0.015848933,0.047269305243926474,2
43,500,0.019952623,0.03596561046359624,2
44,500,0.025118865,0.02293019431964917,2
45,500,0.031622775,0.0080926082138109,2
46,500,0.039810717,-0.008555670978780324,2
47,500,0.050118722,-0.026945917886163507,2
48,500,0.06309573,-0.046921239827271456,2
49,500,0.07943282,-0.06823401919057001,2
50,500,0.1,-0.09055427611690026,2
