index,# Vertices,μ,τ_GLR,graph_id
0,500,1e-06,0.47431263043864597,0
1,500,1.2589254e-06,0.4742910408787673,0
2,500,1.5848932e-06,0.47426382082735086,0
3,500,1.9952622e-06,0.47422958689645556,0
4,500,2.5118864e-06,0.47418660186489137,0
5,500,3.1622776e-06,0.47413232427320295,0
6,500,3.9810716e-06,0.4740640842342801,0
7,500,5.0118724e-06,0.47397818262113783,0
8,500,6.3095736e-06,0.4738700844079081,0
9,500,7.943282e-06,0.47373400073120575,0
10,500,1e-05,0.4735627607848428,0
11,500,1.2589254e-05,0.47334742670310415,0
12,500,1.5848931e-05,0.4730764262600607,0
13,500,1.9952624e-05,0.47273568396114374,0
14,500,2.5118865e-05,0.4723071768714852,0
15,500,3.1622778e-05,0.4717685221319234,0
16,500,3.981072e-05,0.47109176348861403,0
17,500,5.0118724e-05,0.4702418411125061,0
18,500,6.309574e-05,0.4691750373675254,0
19,500,7.943282e-05,0.4678372094904639,0
20,500,1e-04,0.46616110781304626,0
21,500,0.00012589255,0.46406375435105635,0
22,500,0.00015848932,0.46144331624057333,0
23,500,0.00019952623,0.4581757818961833,0
24,500,0.00025118864,0.4541110162098434,0
25,500,0.00031622776,0.449069800465883,0
26,500,0.00039810716,0.4428408954150983,0
27,500,0.0005011872,0.43517998746377423,0
28,500,0.00063095737,0.4258115767756247,0
29,500,0.0007943282,0.4144353152946195,0
30,500,0.001,0.40073838874294804,0
31,500,0.0012589254,0.3844175684411878,0
32,500,0.0015848932,0.3652103061585539,0
33,500,0.0019952622,0.3429374770838372,0
34,500,0.0025118864,0.31755225327035025,0
35,500,0.0031622776,0.2891906545760883,0
36,500,0.0039810715,0.25821081874656365,0
37,500,0.0050118724,0.22520716007912878,0
38,500,0.0063095735,0.19098683631898536,0
39,500,0.007943282,0.15650328785844989,0
40,500,0.01,0.12275416092223601,0
41,500,0.012589254,0.09066512236203114,0
42,500,0.015848933,0.060987000421990185,0
43,500,0.019952623,0.034230109068980004,0
44,500,0.025118865,0.010647139845720731,0
45,500,0.031622775,-0.00974036341613247,0
46,500,0.039810717,-0.02708776571024544,0
47,500,0.050118722,-0.04166389615750686,0
48,500,0.06309573,-0.05379345687222571,0
49,500,0.07943282,-0.06381332838142578,0
50,500,0.1,-0.0720442756117415,0
51,500,0.12589253,-0.07877601270483373,0
52,500,0.15848932,-0.08426163569790929,0
53,500,0.19952624,-0.08871766229675321,0
54,500,0.25118864,-0.09232698954446895,0
55,500,0.31622776,-0.09524280031493859,0
56,500,0.39810717,-0.09759262931884172,0
57,500,0.5011872,-0.09948219159668144,0
58,500,0.63095737,-0.10099863588452122,0
59,500,0.7943282,-0.10221352315682959,0
60,500,1.0,-0.1031853870828496,0
61,500,1.2589254,-0.10396183751836394,0
62,500,1.5848932,-0.1045815226107143,0
63,500,1.9952623,-0.10507562498152259,0
64,500,2.5118864,-0.10546935369336939,0
65,500,3.1622777,-0.10578288493792595,0
66,500,3.9810717,-0.10603244894699274,0
67,500,5.0118723,-0.1062310163974329,0
68,500,6.3095737,-0.10638897941700984,0
69,500,7.943282,-0.10651462280092293,0
0,1000,1e-06,0.5689113877586008,0
1,1000,1.2589254e-06,0.5688608906671206,0
2,1000,1.5848932e-06,0.5687973139420975,0
3,1000,1.9952622e-06,0.5687174163342497,0
4,1000,2.5118864e-06,0.5686167273841269,0
5,1000,3.1622776e-06,0.5684900323821115,0
6,1000,3.9810716e-06,0.5683306648643757,0
7,1000,5.0118724e-06,0.5681300977132137,0
8,1000,6.3095736e-06,0.5678777211435996,0
9,1000,7.943282e-06,0.5675602490145834,0
10,1000,1e-05,0.5671610520084981,0
11,1000,1.2589254e-05,0.5666590459817891,0
12,1000,1.5848931e-05,0.5660280684283648,0
13,1000,1.9952624e-05,0.5652353662272855,0
14,1000,2.5118865e-05,0.5642398686026185,0
15,1000,3.1622778e-05,0.5629906229145564,0
16,1000,3.981072e-05,0.5614241706336828,0
17,1000,5.0118724e-05,0.5594618807568967,0
18,1000,6.309574e-05,0.5570071079681479,0
19,1000,7.943282e-05,0.5539410055318242,0
20,1000,1e-04,0.5501189636147807,0
21,1000,0.00012589255,0.5453666720912517,0
22,1000,0.00015848932,0.5394759341376145,0
23,1000,0.00019952623,0.5322022998590797,0
24,1000,0.00025118864,0.52326374100545,0
25,1000,0.00031622776,0.5123439008396894,0
26,1000,0.00039810716,0.4990994940604104,0
27,1000,0.0005011872,0.4831759419757576,0
28,1000,0.00063095737,0.4642334293185887,0
29,1000,0.0007943282,0.4419833107184033,0
30,1000,0.001,0.4162368950200345,0
31,1000,0.0012589254,0.38696069868009153,0
32,1000,0.0015848932,0.3543311992800915,0
33,1000,0.0019952622,0.31877537528778127,0
34,1000,0.0025118864,0.28098127876388496,0
35,1000,0.0031622776,0.24186649693945328,0
36,1000,0.0039810715,0.20250008705012407,0
37,1000,0.0050118724,0.16398898486188418,0
38,1000,0.0063095735,0.12735226259676147,0
39,1000,0.007943282,0.093412806356207,0
40,1000,0.01,0.06273050178135721,0
41,1000,0.012589254,0.035586667059858745,0
42,1000,0.015848933,0.012013360569934631,0
43,1000,0.019952623,-0.008149011440337216,0
44,1000,0.025118865,-0.02518497648598014,0
45,1000,0.031622775,-0.03944297197424838,0
46,1000,0.039810717,-0.051288616570598605,0
47,1000,0.050118722,-0.061073682127092924,0
48,1000,0.06309573,-0.0691191164960983,0
49,1000,0.07943282,-0.07570802290924011,0
50,1000,0.1,-0.08108496949128019,0
51,1000,0.12589253,-0.08545846801024484,0
52,1000,0.15848932,-0.08900482635572521,0
53,1000,0.19952624,-0.09187220796381583,0
54,1000,0.25118864,-0.0941844952878814,0
55,1000,0.31622776,-0.096044711599084,0
56,1000,0.39810717,-0.09753804290236028,0
57,1000,0.5011872,-0.0987346862107553,0
58,1000,0.63095737,-0.09969205972886348,0
59,1000,0.7943282,-0.10045697159146667,0
60,1000,1.0,-0.10106747952040925,0
61,1000,1.2589254,-0.10155423391572027,0
62,1000,1.5848932,-0.101942064467678,0
63,1000,1.9952623,-0.10225084671474483,0
64,1000,2.5118864,-0.1024965584175036,0
65,1000,3.1622777,-0.10269198785294709,0
66,1000,3.9810717,-0.10284732720311576,0
67,1000,5.0118723,-0.10297073491305572,0
68,1000,6.3095737,-0.10306871086243846,0
69,1000,7.943282,-0.10314640008605713,0
0,2000,1e-06,0.6547962552489685,0
1,2000,1.2589254e-06,0.6546826566187742,0
2,2000,1.5848932e-06,0.6545395526653052,0
3,2000,1.9952622e-06,0.6543595606591252,0
4,2000,2.5118864e-06,0.6541330766737302,0
5,2000,3.1622776e-06,0.653848152030931,0
6,2000,3.9810716e-06,0.653489783344431,0
7,2000,5.0118724e-06,0.653038952806423,0
8,2000,6.3095736e-06,0.6524722177926499,0
9,2000,7.943282e-06,0.6517599621968712,0
10,2000,1e-05,0.6508650761357544,0
11,2000,1.2589254e-05,0.6497414807689911,0
12,2000,1.5848931e-05,0.6483315396251157,0
13,2000,1.9952624e-05,0.6465637949220789,0
14,2000,2.5118865e-05,0.6443498691322499,0
15,2000,3.1622778e-05,0.6415806818211226,0
16,2000,3.981072e-05,0.6381227291708063,0
17,2000,5.0118724e-05,0.6338136337636833,0
18,2000,6.309574e-05,0.6284577823830886,0
19,2000,7.943282e-05,0.6218220444804669,0
20,2000,1e-04,0.6136332048659995,0
21,2000,0.00012589255,0.6035772543664035,0
22,2000,0.00015848932,0.5913026689022013,0
23,2000,0.00019952623,0.5764301300990485,0
24,2000,0.00025118864,0.5585706253572978,0
25,2000,0.00031622776,0.5373543672251577,0
26,2000,0.00039810716,0.5124723795614479,0
27,2000,0.0005011872,0.4837300439363108,0
