index,Sampling Criterion,Sample Size,τ,graph_id
49,MMSE,50,-0.34827950037277466,0
50,MMSE,51,-0.347419401703635,0
51,MMSE,52,-0.2565489869145742,0
52,MMSE,53,-0.25068971261783635,0
53,MMSE,54,-0.24990317379394908,0
54,MMSE,55,-0.24848567252588194,0
55,MMSE,56,-0.2363788952701566,0
56,MMSE,57,-0.23122823631945763,0
57,MMSE,58,-0.23053480322927652,0
58,MMSE,59,-0.20614834049346012,0
59,MMSE,60,-0.20652483588375278,0
60,MMSE,61,-0.19988576396318553,0
61,MMSE,62,-0.18735503900868972,0
62,MMSE,63,-0.17156162821988533,0
63,MMSE,64,-0.17037982655332498,0
64,MMSE,65,-0.15994779562967673,0
65,MMSE,66,-0.14769913118131853,0
66,MMSE,67,-0.14480058504034254,0
67,MMSE,68,-0.1416849298295978,0
68,MMSE,69,-0.13861567644355388,0
69,MMSE,70,-0.13763212726696172,0
70,MMSE,71,-0.1267884153713475,0
71,MMSE,72,-0.12667413894450563,0
0,Conf. Ellips.,1,0.10408212239838478,0
1,Conf. Ellips.,2,0.1042269171652418,0
2,Conf. Ellips.,3,0.10868542165214405,0
3,Conf. Ellips.,4,0.11073022121125556,0
4,Conf. Ellips.,5,0.11198606320118863,0
5,Conf. Ellips.,6,0.11335860284425463,0
6,Conf. Ellips.,7,0.12192253637157913,0
7,Conf. Ellips.,8,0.12220622484174481,0
8,Conf. Ellips.,9,0.12441973349481233,0
9,Conf. Ellips.,10,0.1282126351252384,0
10,Conf. Ellips.,11,0.144656907919032,0
11,Conf. Ellips.,12,0.17255616847656294,0
12,Conf. Ellips.,13,0.18366021715423095,0
13,Conf. Ellips.,14,0.1899120534690666,0
14,Conf. Ellips.,15,0.2567002144736153,0
15,Conf. Ellips.,16,0.33197308793882974,0
16,Conf. Ellips.,17,0.3750582715254505,0
17,Conf. Ellips.,18,0.35935509585030295,0
18,Conf. Ellips.,19,0.3811625945363638,0
19,Conf. Ellips.,20,0.4840664613323089,0
20,Conf. Ellips.,21,0.47799494077185356,0
21,Conf. Ellips.,22,0.6466626410555386,0
22,Conf. Ellips.,23,0.6423207815137344,0
23,Conf. Ellips.,24,0.715478571176343,0
24,Conf. Ellips.,25,0.8387588674352062,0
25,Conf. Ellips.,26,0.8688954043095805,0
26,Conf. Ellips.,27,0.9970693544582304,0
27,Conf. Ellips.,28,1.22489970422547,0
28,Conf. Ellips.,29,1.253604276150754,0
29,Conf. Ellips.,30,1.277820955385657,0
30,Conf. Ellips.,31,1.896584470915313,0
31,Conf. Ellips.,32,1.4112866029779132,0
32,Conf. Ellips.,33,1.48452136729887,0
33,Conf. Ellips.,34,2.121297624110954,0
34,Conf. Ellips.,35,3.528520839492082,0
35,Conf. Ellips.,36,3.307384385379983,0
36,Conf. Ellips.,37,-3.023428604660791,0
37,Conf. Ellips.,38,-1.3905851348084401,0
38,Conf. Ellips.,39,-0.9783314030002362,0
39,Conf. Ellips.,40,-1.83312117257768,0
40,Conf. Ellips.,41,-1.0036523287959378,0
41,Conf. Ellips.,42,-0.2989584547853907,0
42,Conf. Ellips.,43,-0.5929538503038497,0
43,Conf. Ellips.,44,-0.6085733384112033,0
44,Conf. Ellips.,45,-0.2416627978457773,0
45,Conf. Ellips.,46,-0.2618959880985489,0
46,Conf. Ellips.,47,-0.2768787178811828,0
47,Conf. Ellips.,48,-0.782456594303104,0
48,Conf. Ellips.,49,-0.4471977823969896,0
49,Conf. Ellips.,50,-0.26647416122947515,0
50,Conf. Ellips.,51,-0.7058102773612372,0
51,Conf. Ellips.,52,-0.44643458166420746,0
52,Conf. Ellips.,53,-0.24325793531929818,0
53,Conf. Ellips.,54,-0.2576131990094102,0
54,Conf. Ellips.,55,-0.31849202268188814,0
55,Conf. Ellips.,56,-0.4893578725043516,0
56,Conf. Ellips.,57,-0.4822278826644222,0
57,Conf. Ellips.,58,-0.23011456291499036,0
58,Conf. Ellips.,59,-0.1399577491762018,0
59,Conf. Ellips.,60,-0.1842956043283018,0
60,Conf. Ellips.,61,-0.13869382088113305,0
61,Conf. Ellips.,62,-0.21517961359138965,0
62,Conf. Ellips.,63,-0.21443868056916143,0
63,Conf. Ellips.,64,-0.12137143399636548,0
64,Conf. Ellips.,65,-0.15083566450761846,0
65,Conf. Ellips.,66,-0.13293996032580632,0
66,Conf. Ellips.,67,-0.1481933475299529,0
67,Conf. Ellips.,68,-0.11347931723082065,0
68,Conf. Ellips.,69,-0.22434749873879076,0
69,Conf. Ellips.,70,-0.1635140549980403,0
70,Conf. Ellips.,71,-0.17147453904312596,0
71,Conf. Ellips.,72,-0.08125528398885123,0
0,WMSE,1,0.10408212239838478,0
1,WMSE,2,0.1042269171652418,0
2,WMSE,3,0.10868542165214405,0
3,WMSE,4,0.11073022121125556,0
4,WMSE,5,0.11198606320118863,0
5,WMSE,6,0.11335860284425463,0
6,WMSE,7,0.12211497690649685,0
7,WMSE,8,0.12441726755005622,0
8,WMSE,9,0.1220162502515834,0
9,WMSE,10,0.12821263512523803,0
10,WMSE,11,0.14465690791903252,0
11,WMSE,12,0.17255616847656313,0
12,WMSE,13,0.1836602171542311,0
13,WMSE,14,0.1899120534690659,0
14,WMSE,15,0.2567002144736153,0
15,WMSE,16,0.33197308793883046,0
16,WMSE,17,0.3578083112084725,0
17,WMSE,18,0.38116208895492854,0
18,WMSE,19,0.3766055617487164,0
19,WMSE,20,0.47754675268229285,0
20,WMSE,21,0.48451464942186745,0
21,WMSE,22,0.5808136234672047,0
22,WMSE,23,0.6391097118946866,0
23,WMSE,24,0.7151306220865837,0
24,WMSE,25,0.7401463721496961,0
25,WMSE,26,0.8379235857581315,0
26,WMSE,27,0.896177623951596,0
27,WMSE,28,1.198509344378943,0
28,WMSE,29,1.326857501849723,0
29,WMSE,30,1.5791236762591554,0
30,WMSE,31,1.8918931462253166,0
31,WMSE,32,1.8884488598250992,0
32,WMSE,33,2.0243876778933503,0
33,WMSE,34,1.9013374747664793,0
34,WMSE,35,3.0458748606563013,0
35,WMSE,36,5.520569946813125,0
36,WMSE,37,-5.236909013067491,0
37,WMSE,38,-0.9157512224982745,0
38,WMSE,39,-0.8984344544094234,0
39,WMSE,40,-0.44713757297178597,0
40,WMSE,41,-0.589566762102956,0
41,WMSE,42,-0.6850334485115033,0
42,WMSE,43,-0.5855464445240683,0
43,WMSE,44,-1.1295221824932633,0
44,WMSE,45,-0.3595906561887677,0
45,WMSE,46,-0.5343490918705635,0
46,WMSE,47,-0.2935711492665801,0
47,WMSE,48,-0.7345356853765966,0
48,WMSE,49,-0.12494384903066677,0
49,WMSE,50,-0.31686028194925675,0
50,WMSE,51,-0.1969010111427272,0
51,WMSE,52,-0.1766421895249702,0
52,WMSE,53,-0.10732126138117973,0
53,WMSE,54,-0.32186574316036803,0
54,WMSE,55,-0.12327293455107165,0
55,WMSE,56,-0.20113788748666406,0
56,WMSE,57,-0.1791968267679572,0
57,WMSE,58,-0.2797405058039508,0
58,WMSE,59,-0.2501205913026962,0
59,WMSE,60,-0.2515620921658379,0
60,WMSE,61,-0.33874443272353383,0
61,WMSE,62,-0.21565703778674725,0
62,WMSE,63,-0.2843002093353503,0
63,WMSE,64,-0.22422454466356756,0
64,WMSE,65,-0.2428375843051654,0
65,WMSE,66,-0.1654686238094467,0
66,WMSE,67,-0.19565578404692785,0
67,WMSE,68,-0.2561149563441718,0
68,WMSE,69,-0.3616592683098965,0
69,WMSE,70,-0.2815593899583585,0
70,WMSE,71,-0.13003462279644387,0
71,WMSE,72,-0.16478636724378676,0
0,W. Random,1,0.10408212239838478,0
1,W. Random,2,0.5133389762488554,0
2,W. Random,3,0.1043904283704939,0
3,W. Random,4,3.0358262308395423,0
4,W. Random,5,0.6911781966559136,0
5,W. Random,6,0.7850657197692584,0
6,W. Random,7,1.4272032831050332,0
7,W. Random,8,4.926572389355498,0
8,W. Random,9,0.22246857526495323,0
9,W. Random,10,1.511202601879786,0
10,W. Random,11,46.499893225529156,0
11,W. Random,12,3.0257150608114527,0
12,W. Random,13,11.86113088279571,0
13,W. Random,14,30.525214470378966,0
14,W. Random,15,14.438289869723782,0
15,W. Random,16,47.22811341420626,0
16,W. Random,17,11.103645967392561,0
17,W. Random,18,73.93144476494449,0
18,W. Random,19,0.7442177793734839,0
19,W. Random,20,5.210529277041281,0
20,W. Random,21,3.458496437834432,0
21,W. Random,22,6.103056890424643,0
22,W. Random,23,18.403344292325336,0
23,W. Random,24,476.9765246974184,0
24,W. Random,25,333.8882794760754,0
25,W. Random,26,0.8066319638719035,0
26,W. Random,27,97.36595855885795,0
27,W. Random,28,28.104156743304642,0
28,W. Random,29,194.29657464427913,0
29,W. Random,30,6956.253799817846,0
30,W. Random,31,59998.55067190354,0
31,W. Random,32,36110.26161850711,0
32,W. Random,33,10554.024573533794,0
33,W. Random,34,-0.49373783716013303,0
34,W. Random,35,18639.37385550172,0
35,W. Random,36,96639.41995638901,0
36,W. Random,37,252503.70071855013,0
37,W. Random,38,-449274.4416597395,0
38,W. Random,39,-18198.277514328605,0
39,W. Random,40,-11280.764805652767,0
40,W. Random,41,-987.6861035101557,0
41,W. Random,42,-2602.974107027732,0
42,W. Random,43,-4.939095009433326,0
43,W. Random,44,-124.38037837833464,0
44,W. Random,45,-18.50879686065761,0
45,W. Random,46,-48.69287012255508,0
46,W. Random,47,-90.23692665980874,0
47,W. Random,48,-77.72889276675497,0
48,W. Random,49,-15.313124192910543,0
49,W. Random,50,-3.6949642752190215,0
50,W. Random,51,-1.1255953246307049,0
51,W. Random,52,-6.2447364542947845,0
52,W. Random,53,-0.13757829728734697,0
53,W. Random,54,-0.84648469728275,0
54,W. Random,55,-2.4051982152033435,0
55,W. Random,56,-8.834969291130182,0
56,W. Random,57,-2.338339671336934,0
57,W. Random,58,-7.855355900952462,0
58,W. Random,59,-2.012842199316009,0
59,W. Random,60,-10.140722531317243,0
60,W. Random,61,-3.4039763691817764,0
61,W. Random,62,-0.4101898674600879,0
62,W. Random,63,-3.2382538653321418,0
63,W. Random,64,-8.703203013193976,0
64,W. Random,65,-0.7348562407903234,0
65,W. Random,66,-1.5680566035903163,0
66,W. Random,67,-0.09499167251495148,0
67,W. Random,68,-0.40942128077149414,0
68,W. Random,69,-1.2253962935446319,0
69,W. Random,70,-0.4455687268484867,0
70,W. Random,71,-2.0946933797176683,0
71,W. Random,72,-0.2867020916531342,0
